"timeframe","Zip","NumOccupiedHsgUnits","zip_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
2003,"ZIP 20032",".",20032,"01JAN2003","31DEC2003",".",".",".",".",".",135500,102,72811,59,0.2,22,79,1.7,6.0,".",".",".",1
2004,"ZIP 20032",".",20032,"01JAN2004","31DEC2004",".",".",".",".",".",157000,151,72905,100,0.2,19,67,2.2,8.0,".",".",".",1
2005,"ZIP 20032",".",20032,"01JAN2005","31DEC2005",".",".",".",".",".",200000,127,72905,100,0.2,16,58,2.2,8.0,".",".",".",1
2006,"ZIP 20032",".",20032,"01JAN2006","31DEC2006",".",".",".",".",".",263105,154,72905,100,0.2,16,64,1.7,7.0,".",".",".",1
2007,"ZIP 20032",".",20032,"01JAN2007","31DEC2007",".",".",".",".",".",282500,90,72905,100,0.2,18,78,3.3,14,".",".",".",1
2008,"ZIP 20032",".",20032,"01JAN2008","31DEC2008",".",".",".",".",".",265000,57,72905,100,0.2,36,158,8.2,36,".",".",".",1
2009,"ZIP 20032",".",20032,"01JAN2009","31DEC2009",".",".",".",".",".",215000,33,72905,100,0.2,51,222,15,65,".",".",".",1
2010,"ZIP 20032",".",20032,"01JAN2010","31DEC2010",".",".",".",".",".",219750,50,72905,100,0.2,44,194,17,76,".",".",".",1
2011,"ZIP 20032",".",20032,"01JAN2011","31DEC2011",".",".",".",".",".",199709,46,72905,100,0.2,0.5,2.0,3.4,15,".",".",".",1
2012,"ZIP 20032",".",20032,"01JAN2012","31DEC2012",".",".",".",".",".",189000,29,72905,100,0.2,0.5,2.0,1.4,6.0,".",".",".",1
2013,"ZIP 20032",".",20032,"01JAN2013","31DEC2013",".",".",".",".",".",190000,45,72905,100,0.2,0.2,1.0,0.0,0.0,".",".",".",1
2014,"ZIP 20032",".",20032,"01JAN2014","31DEC2014",".",".",".",".",".",254900,49,72905,100,0.2,0.2,1.0,0.0,0.0,".",".",".",1
2015,"ZIP 20032",".",20032,"01JAN2015","31DEC2015",".",".",".",".",".",279999,81,72905,100,0.2,0.2,1.0,0.0,0.0,".",".",".",1
2016,"ZIP 20032",".",20032,"01JAN2016","31DEC2016",".",".",".",".",".",283500,73,72905,100,0.2,0.2,1.0,0.0,0.0,".",".",".",1
1995,"ZIP 20036",".",20036,"01JAN1995","31DEC1995",".",".",".",".",".",377500,4.0,85771,94,0.0,4.2,8.0,0.0,0.0,".",".",".",1
1996,"ZIP 20036",".",20036,"01JAN1996","31DEC1996",".",".",".",".",".",384250,6.0,90532,131,0.0,4.2,8.0,0.5,1.0,".",".",".",1
1997,"ZIP 20036",".",20036,"01JAN1997","31DEC1997",".",".",".",".",".",377250,8.0,89739,151,0.0,3.7,7.0,0.0,0.0,".",".",".",1
1998,"ZIP 20036",".",20036,"01JAN1998","31DEC1998",".",".",".",".",".",483950,4.0,99253,175,0.0,4.8,9.0,2.7,5.0,".",".",".",1
1999,"ZIP 20036",".",20036,"01JAN1999","31DEC1999",".",".",".",".",".",600000,7.0,104127,155,0.0,5.3,10,2.1,4.0,".",".",".",1
2000,"ZIP 20036",".",20036,"01JAN2000","31DEC2000",".",".",".",".",".",750000,1.0,100682,162,0.0,4.8,9.0,0.0,0.0,".",".",".",1
2001,"ZIP 20036",".",20036,"01JAN2001","31DEC2001",".",".",".",".",".",860000,1.0,100668,192,0.0,2.1,4.0,0.5,1.0,".",".",".",1
2002,"ZIP 20036",".",20036,"01JAN2002","31DEC2002",".",".",".",".",".",807000,2.0,106266,189,0.0,3.2,6.0,1.1,2.0,".",".",".",1
2003,"ZIP 20036",".",20036,"01JAN2003","31DEC2003",".",".",".",".",".",710500,3.0,114028,205,0.0,0.5,1.0,0.0,0.0,".",".",".",1
2004,"ZIP 20036",".",20036,"01JAN2004","31DEC2004",".",".",".",".",".",1775000,3.0,120746,173,0.0,3.2,6.0,0.0,0.0,".",".",".",1
2005,"ZIP 20036",".",20036,"01JAN2005","31DEC2005",".",".",".",".",".",1465000,1.0,120746,173,0.0,2.6,5.0,0.5,1.0,".",".",".",1
2006,"ZIP 20036",".",20036,"01JAN2006","31DEC2006",".",".",".",".",".",1210000,3.0,120746,173,0.0,2.6,5.0,0.5,1.0,".",".",".",1
2007,"ZIP 20036",".",20036,"01JAN2007","31DEC2007",".",".",".",".",".",2400000,1.0,120746,173,0.0,2.6,5.0,0.5,1.0,".",".",".",1
2008,"ZIP 20036",".",20036,"01JAN2008","31DEC2008",".",".",".",".",".",1197500,2.0,120746,173,0.0,3.6,7.0,0.0,0.0,".",".",".",1
2009,"ZIP 20036",".",20036,"01JAN2009","31DEC2009",".",".",".",".",".",1757500,2.0,120746,173,0.0,5.7,11,1.6,3.0,".",".",".",1
2010,"ZIP 20036",".",20036,"01JAN2010","31DEC2010",".",".",".",".",".",1120000,4.0,120746,173,0.0,4.7,9.0,1.0,2.0,".",".",".",1
2011,"ZIP 20036",".",20036,"01JAN2011","31DEC2011",".",".",".",".",".",1175000,3.0,120746,173,0.0,0.0,0.0,1.6,3.0,".",".",".",1
2012,"ZIP 20036",".",20036,"01JAN2012","31DEC2012",".",".",".",".",".",1475000,2.0,120746,173,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20036",".",20036,"01JAN2013","31DEC2013",".",".",".",".",".",1332500,4.0,120746,173,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20036",".",20036,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,120746,173,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20036",".",20036,"01JAN2015","31DEC2015",".",".",".",".",".",1925000,2.0,120746,173,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20036",".",20036,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,120746,173,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20037",".",20037,"01JAN1995","31DEC1995",".",".",".",".",".",329000,4.0,109112,60,0.0,4.3,13,0.0,0.0,".",".",".",1
1996,"ZIP 20037",".",20037,"01JAN1996","31DEC1996",".",".",".",".",".",240000,7.0,125556,99,0.0,3.6,11,0.3,1.0,".",".",".",1
1997,"ZIP 20037",".",20037,"01JAN1997","31DEC1997",".",".",".",".",".",250000,13,88433,117,0.0,4.3,13,0.0,0.0,".",".",".",1
1998,"ZIP 20037",".",20037,"01JAN1998","31DEC1998",".",".",".",".",".",279000,20,105736,109,0.0,1.3,4.0,0.0,0.0,".",".",".",1
1999,"ZIP 20037",".",20037,"01JAN1999","31DEC1999",".",".",".",".",".",330000,16,124252,124,0.0,1.7,5.0,0.3,1.0,".",".",".",1
2000,"ZIP 20037",".",20037,"01JAN2000","31DEC2000",".",".",".",".",".",349000,13,109015,118,0.0,1.3,4.0,0.3,1.0,".",".",".",1
2001,"ZIP 20037",".",20037,"01JAN2001","31DEC2001",".",".",".",".",".",495000,13,118743,123,0.0,0.3,1.0,0.0,0.0,".",".",".",1
2002,"ZIP 20037",".",20037,"01JAN2002","31DEC2002",".",".",".",".",".",450000,13,119496,127,0.0,1.6,5.0,0.0,0.0,".",".",".",1
2003,"ZIP 20037",".",20037,"01JAN2003","31DEC2003",".",".",".",".",".",583500,22,127164,191,0.0,2.0,6.0,0.0,0.0,".",".",".",1
2004,"ZIP 20037",".",20037,"01JAN2004","31DEC2004",".",".",".",".",".",576250,16,129755,142,0.0,1.0,3.0,0.0,0.0,".",".",".",1
2005,"ZIP 20037",".",20037,"01JAN2005","31DEC2005",".",".",".",".",".",776000,11,129755,142,0.0,1.9,6.0,0.0,0.0,".",".",".",1
2006,"ZIP 20037",".",20037,"01JAN2006","31DEC2006",".",".",".",".",".",695000,14,129755,142,0.0,4.0,14,0.9,3.0,".",".",".",1
2007,"ZIP 20037",".",20037,"01JAN2007","31DEC2007",".",".",".",".",".",1037000,6.0,129755,142,0.0,3.7,13,1.4,5.0,".",".",".",1
2008,"ZIP 20037",".",20037,"01JAN2008","31DEC2008",".",".",".",".",".",932000,3.0,129755,142,0.0,3.7,13,1.1,4.0,".",".",".",1
2009,"ZIP 20037",".",20037,"01JAN2009","31DEC2009",".",".",".",".",".",672000,8.0,129755,142,0.0,5.5,20,1.4,5.0,".",".",".",1
2010,"ZIP 20037",".",20037,"01JAN2010","31DEC2010",".",".",".",".",".",810000,11,129755,142,0.0,4.1,15,1.4,5.0,".",".",".",1
2011,"ZIP 20037",".",20037,"01JAN2011","31DEC2011",".",".",".",".",".",702500,6.0,129755,142,0.0,0.5,2.0,0.0,0.0,".",".",".",1
2012,"ZIP 20037",".",20037,"01JAN2012","31DEC2012",".",".",".",".",".",820000,12,129755,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20037",".",20037,"01JAN2013","31DEC2013",".",".",".",".",".",1015500,8.0,129755,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20037",".",20037,"01JAN2014","31DEC2014",".",".",".",".",".",1132500,6.0,129755,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20037",".",20037,"01JAN2015","31DEC2015",".",".",".",".",".",735000,9.0,129755,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20037",".",20037,"01JAN2016","31DEC2016",".",".",".",".",".",810000,5.0,129755,142,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20052",".",20052,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,112682,59,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1996,"ZIP 20052",".",20052,"01JAN1996","31DEC1996",".",".",".",".",".",".",0.0,76611,17,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1997,"ZIP 20052",".",20052,"01JAN1997","31DEC1997",".",".",".",".",".",".",0.0,62032,134,0.1,0.0,0.0,0.0,0.0,".",".",".",1
1998,"ZIP 20052",".",20052,"01JAN1998","31DEC1998",".",".",".",".",".",".",0.0,97524,143,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20052",".",20052,"01JAN1999","31DEC1999",".",".",".",".",".",".",0.0,96649,176,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20052",".",20052,"01JAN2000","31DEC2000",".",".",".",".",".",".",0.0,52659,193,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20052",".",20052,"01JAN2001","31DEC2001",".",".",".",".",".",".",0.0,66697,277,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20052",".",20052,"01JAN2002","31DEC2002",".",".",".",".",".",".",0.0,64967,210,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20052",".",20052,"01JAN2003","31DEC2003",".",".",".",".",".",".",0.0,79374,286,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20052",".",20052,"01JAN2004","31DEC2004",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20052",".",20052,"01JAN2005","31DEC2005",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20052",".",20052,"01JAN2006","31DEC2006",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20052",".",20052,"01JAN2007","31DEC2007",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2008,"ZIP 20052",".",20052,"01JAN2008","31DEC2008",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2009,"ZIP 20052",".",20052,"01JAN2009","31DEC2009",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2010,"ZIP 20052",".",20052,"01JAN2010","31DEC2010",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20052",".",20052,"01JAN2011","31DEC2011",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20052",".",20052,"01JAN2012","31DEC2012",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20052",".",20052,"01JAN2013","31DEC2013",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20052",".",20052,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20052",".",20052,"01JAN2015","31DEC2015",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20052",".",20052,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,100389,109,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20057",".",20057,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,193169,350,0.2,0.0,0.0,0.0,0.0,".",".",".",1
1996,"ZIP 20057",".",20057,"01JAN1996","31DEC1996",".",".",".",".",".",".",0.0,140013,250,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1997,"ZIP 20057",".",20057,"01JAN1997","31DEC1997",".",".",".",".",".",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
1998,"ZIP 20057",".",20057,"01JAN1998","31DEC1998",".",".",".",".",".",".",0.0,75018,100,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20057",".",20057,"01JAN1999","31DEC1999",".",".",".",".",".",".",0.0,136768,150,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20057",".",20057,"01JAN2000","31DEC2000",".",".",".",".",".",".",0.0,120876,100,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20057",".",20057,"01JAN2001","31DEC2001",".",".",".",".",".",".",0.0,282000,50,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20057",".",20057,"01JAN2002","31DEC2002",".",".",".",".",".",".",0.0,153869,50,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20057",".",20057,"01JAN2003","31DEC2003",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20057",".",20057,"01JAN2004","31DEC2004",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20057",".",20057,"01JAN2005","31DEC2005",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20057",".",20057,"01JAN2006","31DEC2006",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20057",".",20057,"01JAN2007","31DEC2007",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2008,"ZIP 20057",".",20057,"01JAN2008","31DEC2008",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2009,"ZIP 20057",".",20057,"01JAN2009","31DEC2009",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2010,"ZIP 20057",".",20057,"01JAN2010","31DEC2010",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20057",".",20057,"01JAN2011","31DEC2011",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20057",".",20057,"01JAN2012","31DEC2012",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20057",".",20057,"01JAN2013","31DEC2013",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20057",".",20057,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20057",".",20057,"01JAN2015","31DEC2015",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20057",".",20057,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,".",0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20059",".",20059,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,74451,28,0.1,71,2.0,0.0,0.0,".",".",".",1
1996,"ZIP 20059",".",20059,"01JAN1996","31DEC1996",".",".",".",".",".",130000,1.0,67365,35,0.3,36,1.0,36,1.0,".",".",".",1
1997,"ZIP 20059",".",20059,"01JAN1997","31DEC1997",".",".",".",".",".",47500,1.0,62032,57,0.1,36,1.0,36,1.0,".",".",".",1
1998,"ZIP 20059",".",20059,"01JAN1998","31DEC1998",".",".",".",".",".",126100,1.0,86271,65,0.1,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20059",".",20059,"01JAN1999","31DEC1999",".",".",".",".",".",".",0.0,71727,80,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20059",".",20059,"01JAN2000","31DEC2000",".",".",".",".",".",167229,6.0,83775,66,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20059",".",20059,"01JAN2001","31DEC2001",".",".",".",".",".",153444,14,112332,86,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20059",".",20059,"01JAN2002","31DEC2002",".",".",".",".",".",200000,1.0,121386,87,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20059",".",20059,"01JAN2003","31DEC2003",".",".",".",".",".",".",0.0,115754,86,0.2,0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20059",".",20059,"01JAN2004","31DEC2004",".",".",".",".",".",460000,4.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20059",".",20059,"01JAN2005","31DEC2005",".",".",".",".",".",475500,1.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20059",".",20059,"01JAN2006","31DEC2006",".",".",".",".",".",507000,2.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20059",".",20059,"01JAN2007","31DEC2007",".",".",".",".",".",569000,1.0,103593,77,0.1,71,2.0,0.0,0.0,".",".",".",1
2008,"ZIP 20059",".",20059,"01JAN2008","31DEC2008",".",".",".",".",".",360000,1.0,103593,77,0.1,36,1.0,36,1.0,".",".",".",1
2009,"ZIP 20059",".",20059,"01JAN2009","31DEC2009",".",".",".",".",".",".",0.0,103593,77,0.1,36,1.0,0.0,0.0,".",".",".",1
2010,"ZIP 20059",".",20059,"01JAN2010","31DEC2010",".",".",".",".",".",".",0.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20059",".",20059,"01JAN2011","31DEC2011",".",".",".",".",".",502000,1.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20059",".",20059,"01JAN2012","31DEC2012",".",".",".",".",".",560000,2.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20059",".",20059,"01JAN2013","31DEC2013",".",".",".",".",".",690000,1.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20059",".",20059,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20059",".",20059,"01JAN2015","31DEC2015",".",".",".",".",".",777500,2.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20059",".",20059,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,103593,77,0.1,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20064",".",20064,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,45547,27,0.3,5.4,3.0,0.0,0.0,".",".",".",1
1996,"ZIP 20064",".",20064,"01JAN1996","31DEC1996",".",".",".",".",".",".",0.0,52544,44,0.3,9.0,5.0,0.0,0.0,".",".",".",1
1997,"ZIP 20064",".",20064,"01JAN1997","31DEC1997",".",".",".",".",".",".",0.0,52468,42,0.0,5.4,3.0,0.0,0.0,".",".",".",1
1998,"ZIP 20064",".",20064,"01JAN1998","31DEC1998",".",".",".",".",".",".",0.0,53751,59,0.0,5.4,3.0,0.0,0.0,".",".",".",1
1999,"ZIP 20064",".",20064,"01JAN1999","31DEC1999",".",".",".",".",".",".",0.0,68834,62,0.0,3.6,2.0,0.0,0.0,".",".",".",1
2000,"ZIP 20064",".",20064,"01JAN2000","31DEC2000",".",".",".",".",".",".",0.0,73162,56,0.0,5.4,3.0,0.0,0.0,".",".",".",1
2001,"ZIP 20064",".",20064,"01JAN2001","31DEC2001",".",".",".",".",".",".",0.0,67465,62,0.0,14,8.0,0.0,0.0,".",".",".",1
2002,"ZIP 20064",".",20064,"01JAN2002","31DEC2002",".",".",".",".",".",".",0.0,86526,46,0.0,5.4,3.0,0.0,0.0,".",".",".",1
2003,"ZIP 20064",".",20064,"01JAN2003","31DEC2003",".",".",".",".",".",".",0.0,85802,110,0.2,5.4,3.0,0.0,0.0,".",".",".",1
2004,"ZIP 20064",".",20064,"01JAN2004","31DEC2004",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20064",".",20064,"01JAN2005","31DEC2005",".",".",".",".",".",".",0.0,96494,91,0.1,3.6,2.0,0.0,0.0,".",".",".",1
2006,"ZIP 20064",".",20064,"01JAN2006","31DEC2006",".",".",".",".",".",".",0.0,96494,91,0.1,3.6,2.0,0.0,0.0,".",".",".",1
2007,"ZIP 20064",".",20064,"01JAN2007","31DEC2007",".",".",".",".",".",".",0.0,96494,91,0.1,3.6,2.0,0.0,0.0,".",".",".",1
2008,"ZIP 20064",".",20064,"01JAN2008","31DEC2008",".",".",".",".",".",".",0.0,96494,91,0.1,11,6.0,1.8,1.0,".",".",".",1
2009,"ZIP 20064",".",20064,"01JAN2009","31DEC2009",".",".",".",".",".",".",0.0,96494,91,0.1,18,10,1.8,1.0,".",".",".",1
2010,"ZIP 20064",".",20064,"01JAN2010","31DEC2010",".",".",".",".",".",".",0.0,96494,91,0.1,18,10,1.8,1.0,".",".",".",1
2011,"ZIP 20064",".",20064,"01JAN2011","31DEC2011",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20064",".",20064,"01JAN2012","31DEC2012",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20064",".",20064,"01JAN2013","31DEC2013",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20064",".",20064,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20064",".",20064,"01JAN2015","31DEC2015",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20064",".",20064,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,96494,91,0.1,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20332",".",20332,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
1996,"ZIP 20332",".",20332,"01JAN1996","31DEC1996",".",".",".",".",".",".",0.0,145957,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1997,"ZIP 20332",".",20332,"01JAN1997","31DEC1997",".",".",".",".",".",".",0.0,67201,3.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1998,"ZIP 20332",".",20332,"01JAN1998","31DEC1998",".",".",".",".",".",".",0.0,63766,6.8,0.0,0.0,0.0,0.0,0.0,".",".",".",1
1999,"ZIP 20332",".",20332,"01JAN1999","31DEC1999",".",".",".",".",".",".",0.0,68080,4.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2000,"ZIP 20332",".",20332,"01JAN2000","31DEC2000",".",".",".",".",".",".",0.0,77193,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2001,"ZIP 20332",".",20332,"01JAN2001","31DEC2001",".",".",".",".",".",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
2002,"ZIP 20332",".",20332,"01JAN2002","31DEC2002",".",".",".",".",".",".",0.0,36473,1.5,0.0,0.0,0.0,0.0,0.0,".",".",".",1
2003,"ZIP 20332",".",20332,"01JAN2003","31DEC2003",".",".",".",".",".",".",0.0,105833,2.3,1.0,0.0,0.0,0.0,0.0,".",".",".",1
2004,"ZIP 20332",".",20332,"01JAN2004","31DEC2004",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2005,"ZIP 20332",".",20332,"01JAN2005","31DEC2005",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2006,"ZIP 20332",".",20332,"01JAN2006","31DEC2006",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2007,"ZIP 20332",".",20332,"01JAN2007","31DEC2007",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2008,"ZIP 20332",".",20332,"01JAN2008","31DEC2008",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2009,"ZIP 20332",".",20332,"01JAN2009","31DEC2009",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2010,"ZIP 20332",".",20332,"01JAN2010","31DEC2010",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2011,"ZIP 20332",".",20332,"01JAN2011","31DEC2011",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2012,"ZIP 20332",".",20332,"01JAN2012","31DEC2012",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ZIP 20332",".",20332,"01JAN2013","31DEC2013",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2014,"ZIP 20332",".",20332,"01JAN2014","31DEC2014",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2015,"ZIP 20332",".",20332,"01JAN2015","31DEC2015",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
2016,"ZIP 20332",".",20332,"01JAN2016","31DEC2016",".",".",".",".",".",".",0.0,107865,2.3,0.7,0.0,0.0,0.0,0.0,".",".",".",1
1995,"ZIP 20336",".",20336,"01JAN1995","31DEC1995",".",".",".",".",".",".",0.0,0.0,0.0,".",0.0,0.0,0.0,0.0,".",".",".",1
