"LIBNAME","MEMNAME","MEMLABEL","TYPEMEM","NAME","TYPE","LENGTH","VARNUM","LABEL","FORMAT","FORMATL","FORMATD","INFORMAT","INFORML","INFORMD","JUST","NPOS","NOBS","ENGINE","CRDATE","MODATE","DELOBS","IDXUSAGE","MEMTYPE","IDXCOUNT","PROTECT","FLAGS","COMPRESS","REUSE","SORTED","SORTEDBY","CHARSET","COLLATE","NODUPKEY","NODUPREC","ENCRYPT","POINTOBS","GENMAX","GENNUM","GENNEXT","TRANSCOD","weborder"
"WORK","HOUSING_CNTY",,,"end_date",1,8,6,"End Date","DATE",9,0,,0,0,1,16,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_CNTY",,,"forecl_ssl_1Kpcl_sf_condo",1,8,18,"Foreclosure notice rate per 1,000","PROFNUM",0,0,,0,0,0,104,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",16
"WORK","HOUSING_CNTY",,,"forecl_ssl_sf_condo",1,8,19,"SF homes/condos receiving foreclosure notice","PROFNUM",0,0,,0,0,0,112,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",15
"WORK","HOUSING_CNTY",,,"mprice_sf",1,8,12,"Single-Family Homes, Median sales price","PROFNUM",0,0,,0,0,0,64,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",8
"WORK","HOUSING_CNTY",,,"sales_sf",1,8,13,"Single-Family Homes, Number of sales","PROFNUM",0,0,,0,0,0,72,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",7
"WORK","HOUSING_CNTY",,,"start_date",1,8,5,"Start Date","DATE",9,0,,0,0,1,8,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_CNTY",,,"timeframe",2,15,1,"Year of Data",,0,0,,0,0,0,160,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES","."
"WORK","HOUSING_CNTY",,,"trustee_ssl_1Kpcl_sf_condo",1,8,20,"Trustee deed sale rate per 1,000","PROFNUM",0,0,,0,0,0,120,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",18
"WORK","HOUSING_CNTY",,,"trustee_ssl_sf_condo",1,8,21,"SF homes/condos receiving trustee deed sale notice","PROFNUM",0,0,,0,0,0,128,97,"V9","20MAR18:19:56:05","20MAR18:19:56:05",0,"NONE","DATA",0,"---","---","CHAR","NO",".",".",,,"NO","NO","NO","YES",0,".",".","YES",17

