"timeframe","Anc2012","NumOccupiedHsgUnits","anc2012_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
2013,"ANC 6C",".","6C","01JAN2013","31DEC2013",".",".",".",".",".",756125,110,149539,76,0.1,0.0,0.0,0.3,1.0,".",".",".",1
2014,"ANC 6C",".","6C","01JAN2014","31DEC2014",".",".",".",".",".",702950,90,149539,76,0.1,0.0,0.0,0.3,1.0,".",".",".",1
2015,"ANC 6C",".","6C","01JAN2015","31DEC2015",".",".",".",".",".",760000,80,149539,76,0.1,0.0,0.0,0.3,1.0,".",".",".",1
2016,"ANC 6C",".","6C","01JAN2016","31DEC2016",".",".",".",".",".",806250,90,149539,76,0.1,0.0,0.0,0.3,1.0,".",".",".",1
1995,"ANC 6D",".","6D","01JAN1995","31DEC1995",".",".",".",".",".",115000,13,76859,25,0.1,16,31,4.6,9.0,".",".",".",1
1996,"ANC 6D",".","6D","01JAN1996","31DEC1996",".",".",".",".",".",189350,14,76341,41,0.0,13,26,5.6,11,".",".",".",1
1997,"ANC 6D",".","6D","01JAN1997","31DEC1997",".",".",".",".",".",160000,9.0,74844,45,0.0,14,28,7.1,14,".",".",".",1
1998,"ANC 6D",".","6D","01JAN1998","31DEC1998",".",".",".",".",".",188000,20,84409,56,0.0,16,32,3.6,7.0,".",".",".",1
1999,"ANC 6D",".","6D","01JAN1999","31DEC1999",".",".",".",".",".",172060,19,105595,88,0.0,16,31,5.6,11,".",".",".",1
2000,"ANC 6D",".","6D","01JAN2000","31DEC2000",".",".",".",".",".",264536,25,86796,60,0.0,8.6,17,3.0,6.0,".",".",".",1
2001,"ANC 6D",".","6D","01JAN2001","31DEC2001",".",".",".",".",".",380575,107,76012,66,0.0,12,23,5.1,10,".",".",".",1
2002,"ANC 6D",".","6D","01JAN2002","31DEC2002",".",".",".",".",".",385000,18,89354,96,0.0,12,24,1.5,3.0,".",".",".",1
2003,"ANC 6D",".","6D","01JAN2003","31DEC2003",".",".",".",".",".",249000,21,102649,147,0.1,7.1,14,0.5,1.0,".",".",".",1
2004,"ANC 6D",".","6D","01JAN2004","31DEC2004",".",".",".",".",".",297500,24,106799,90,0.0,8.0,16,1.5,3.0,".",".",".",1
2005,"ANC 6D",".","6D","01JAN2005","31DEC2005",".",".",".",".",".",427500,20,106799,90,0.0,4.7,11,0.4,1.0,".",".",".",1
2006,"ANC 6D",".","6D","01JAN2006","31DEC2006",".",".",".",".",".",495000,28,106799,90,0.0,7.5,18,0.0,0.0,".",".",".",1
2007,"ANC 6D",".","6D","01JAN2007","31DEC2007",".",".",".",".",".",540000,8.0,106799,90,0.0,8.9,25,0.7,2.0,".",".",".",1
2008,"ANC 6D",".","6D","01JAN2008","31DEC2008",".",".",".",".",".",615000,16,106799,90,0.0,16,44,4.6,13,".",".",".",1
2009,"ANC 6D",".","6D","01JAN2009","31DEC2009",".",".",".",".",".",695428,52,106799,90,0.0,21,60,3.2,9.0,".",".",".",1
2010,"ANC 6D",".","6D","01JAN2010","31DEC2010",".",".",".",".",".",735000,51,106799,90,0.0,12,36,4.6,14,".",".",".",1
2011,"ANC 6D",".","6D","01JAN2011","31DEC2011",".",".",".",".",".",770378,54,106799,90,0.0,0.3,1.0,0.9,3.0,".",".",".",1
2012,"ANC 6D",".","6D","01JAN2012","31DEC2012",".",".",".",".",".",819300,67,106799,90,0.0,0.0,0.0,0.3,1.0,".",".",".",1
2013,"ANC 6D",".","6D","01JAN2013","31DEC2013",".",".",".",".",".",737000,19,106799,90,0.0,0.0,0.0,0.3,1.0,".",".",".",1
2014,"ANC 6D",".","6D","01JAN2014","31DEC2014",".",".",".",".",".",726750,16,106799,90,0.0,0.0,0.0,0.3,1.0,".",".",".",1
2015,"ANC 6D",".","6D","01JAN2015","31DEC2015",".",".",".",".",".",932000,32,106799,90,0.0,0.0,0.0,0.3,1.0,".",".",".",1
2016,"ANC 6D",".","6D","01JAN2016","31DEC2016",".",".",".",".",".",900023,17,106799,90,0.0,0.0,0.0,0.3,1.0,".",".",".",1
1995,"ANC 6E",".","6E","01JAN1995","31DEC1995",".",".",".",".",".",68650,40,60749,26,0.1,33,33,6.0,6.0,".",".",".",1
1996,"ANC 6E",".","6E","01JAN1996","31DEC1996",".",".",".",".",".",68000,47,72263,42,0.1,45,45,19,19,".",".",".",1
1997,"ANC 6E",".","6E","01JAN1997","31DEC1997",".",".",".",".",".",76000,57,65029,42,0.2,27,27,13,13,".",".",".",1
1998,"ANC 6E",".","6E","01JAN1998","31DEC1998",".",".",".",".",".",80000,61,74260,59,0.1,33,33,9.9,10,".",".",".",1
1999,"ANC 6E",".","6E","01JAN1999","31DEC1999",".",".",".",".",".",73625,54,77072,49,0.0,40,40,21,21,".",".",".",1
2000,"ANC 6E",".","6E","01JAN2000","31DEC2000",".",".",".",".",".",116250,64,115921,63,0.0,22,22,9.9,10,".",".",".",1
2001,"ANC 6E",".","6E","01JAN2001","31DEC2001",".",".",".",".",".",159250,62,117798,62,0.1,20,20,6.9,7.0,".",".",".",1
2002,"ANC 6E",".","6E","01JAN2002","31DEC2002",".",".",".",".",".",240000,83,120148,105,0.0,14,14,3.0,3.0,".",".",".",1
2003,"ANC 6E",".","6E","01JAN2003","31DEC2003",".",".",".",".",".",300950,84,125730,154,0.1,16,16,1.0,1.0,".",".",".",1
2004,"ANC 6E",".","6E","01JAN2004","31DEC2004",".",".",".",".",".",353000,75,126721,197,0.1,9.5,10,0.9,1.0,".",".",".",1
2005,"ANC 6E",".","6E","01JAN2005","31DEC2005",".",".",".",".",".",455000,58,126721,197,0.1,7.3,8.0,0.0,0.0,".",".",".",1
2006,"ANC 6E",".","6E","01JAN2006","31DEC2006",".",".",".",".",".",502000,45,126721,197,0.1,7.2,10,0.0,0.0,".",".",".",1
2007,"ANC 6E",".","6E","01JAN2007","31DEC2007",".",".",".",".",".",495000,33,126721,197,0.1,24,35,4.7,7.0,".",".",".",1
2008,"ANC 6E",".","6E","01JAN2008","31DEC2008",".",".",".",".",".",481000,34,126721,197,0.1,25,53,11,24,".",".",".",1
2009,"ANC 6E",".","6E","01JAN2009","31DEC2009",".",".",".",".",".",452500,18,126721,197,0.1,35,73,12,26,".",".",".",1
2010,"ANC 6E",".","6E","01JAN2010","31DEC2010",".",".",".",".",".",549000,31,126721,197,0.1,23,54,6.7,16,".",".",".",1
2011,"ANC 6E",".","6E","01JAN2011","31DEC2011",".",".",".",".",".",512500,25,126721,197,0.1,0.8,2.0,1.6,4.0,".",".",".",1
2012,"ANC 6E",".","6E","01JAN2012","31DEC2012",".",".",".",".",".",569500,47,126721,197,0.1,0.0,0.0,0.0,0.0,".",".",".",1
2013,"ANC 6E",".","6E","01JAN2013","31DEC2013",".",".",".",".",".",770000,27,126721,197,0.1,1.2,3.0,0.0,0.0,".",".",".",1
2014,"ANC 6E",".","6E","01JAN2014","31DEC2014",".",".",".",".",".",675000,29,126721,197,0.1,1.2,3.0,0.0,0.0,".",".",".",1
2015,"ANC 6E",".","6E","01JAN2015","31DEC2015",".",".",".",".",".",825000,31,126721,197,0.1,1.2,3.0,0.0,0.0,".",".",".",1
2016,"ANC 6E",".","6E","01JAN2016","31DEC2016",".",".",".",".",".",830000,30,126721,197,0.1,1.2,3.0,0.0,0.0,".",".",".",1
1995,"ANC 7B",".","7B","01JAN1995","31DEC1995",".",".",".",".",".",109500,87,59172,17,0.1,14,53,3.8,15,".",".",".",1
1996,"ANC 7B",".","7B","01JAN1996","31DEC1996",".",".",".",".",".",117000,89,56989,24,0.1,15,57,3.1,12,".",".",".",1
1997,"ANC 7B",".","7B","01JAN1997","31DEC1997",".",".",".",".",".",119000,91,55668,25,0.1,18,71,4.1,16,".",".",".",1
1998,"ANC 7B",".","7B","01JAN1998","31DEC1998",".",".",".",".",".",123403,104,60669,26,0.1,16,63,3.6,14,".",".",".",1
1999,"ANC 7B",".","7B","01JAN1999","31DEC1999",".",".",".",".",".",121700,82,65329,27,0.1,14,56,2.0,8.0,".",".",".",1
2000,"ANC 7B",".","7B","01JAN2000","31DEC2000",".",".",".",".",".",155000,59,64190,28,0.0,17,65,2.6,10,".",".",".",1
2001,"ANC 7B",".","7B","01JAN2001","31DEC2001",".",".",".",".",".",148500,68,77175,38,0.1,17,68,4.3,17,".",".",".",1
2002,"ANC 7B",".","7B","01JAN2002","31DEC2002",".",".",".",".",".",169500,76,77040,49,0.1,13,53,4.3,17,".",".",".",1
2003,"ANC 7B",".","7B","01JAN2003","31DEC2003",".",".",".",".",".",219500,78,83579,55,0.2,15,60,0.5,2.0,".",".",".",1
2004,"ANC 7B",".","7B","01JAN2004","31DEC2004",".",".",".",".",".",245162,97,79457,63,0.1,17,66,0.5,2.0,".",".",".",1
2005,"ANC 7B",".","7B","01JAN2005","31DEC2005",".",".",".",".",".",275000,85,79457,63,0.1,8.9,35,1.5,6.0,".",".",".",1
2006,"ANC 7B",".","7B","01JAN2006","31DEC2006",".",".",".",".",".",377500,78,79457,63,0.1,8.7,35,0.2,1.0,".",".",".",1
2007,"ANC 7B",".","7B","01JAN2007","31DEC2007",".",".",".",".",".",329000,45,79457,63,0.1,12,47,2.5,10,".",".",".",1
2008,"ANC 7B",".","7B","01JAN2008","31DEC2008",".",".",".",".",".",363000,28,79457,63,0.1,26,106,5.7,23,".",".",".",1
2009,"ANC 7B",".","7B","01JAN2009","31DEC2009",".",".",".",".",".",325000,19,79457,63,0.1,32,129,7.4,30,".",".",".",1
2010,"ANC 7B",".","7B","01JAN2010","31DEC2010",".",".",".",".",".",317500,27,79457,63,0.1,28,117,7.8,32,".",".",".",1
2011,"ANC 7B",".","7B","01JAN2011","31DEC2011",".",".",".",".",".",282500,22,79457,63,0.1,1.9,8.0,2.4,10,".",".",".",1
2012,"ANC 7B",".","7B","01JAN2012","31DEC2012",".",".",".",".",".",312500,54,79457,63,0.1,0.2,1.0,0.5,2.0,".",".",".",1
2013,"ANC 7B",".","7B","01JAN2013","31DEC2013",".",".",".",".",".",288500,60,79457,63,0.1,0.2,1.0,0.7,3.0,".",".",".",1
2014,"ANC 7B",".","7B","01JAN2014","31DEC2014",".",".",".",".",".",357500,52,79457,63,0.1,0.2,1.0,0.7,3.0,".",".",".",1
2015,"ANC 7B",".","7B","01JAN2015","31DEC2015",".",".",".",".",".",323035,58,79457,63,0.1,0.2,1.0,0.7,3.0,".",".",".",1
2016,"ANC 7B",".","7B","01JAN2016","31DEC2016",".",".",".",".",".",374750,78,79457,63,0.1,0.2,1.0,0.7,3.0,".",".",".",1
1995,"ANC 7C",".","7C","01JAN1995","31DEC1995",".",".",".",".",".",77000,65,46518,17,0.2,16,50,4.1,13,".",".",".",1
1996,"ANC 7C",".","7C","01JAN1996","31DEC1996",".",".",".",".",".",75000,104,41914,24,0.5,21,67,6.6,21,".",".",".",1
1997,"ANC 7C",".","7C","01JAN1997","31DEC1997",".",".",".",".",".",72750,110,46122,23,0.3,24,78,10,32,".",".",".",1
1998,"ANC 7C",".","7C","01JAN1998","31DEC1998",".",".",".",".",".",75625,130,43815,30,0.2,28,90,12,39,".",".",".",1
1999,"ANC 7C",".","7C","01JAN1999","31DEC1999",".",".",".",".",".",73000,127,43964,30,0.1,32,102,12,38,".",".",".",1
2000,"ANC 7C",".","7C","01JAN2000","31DEC2000",".",".",".",".",".",75000,128,52143,37,0.0,34,108,16,52,".",".",".",1
2001,"ANC 7C",".","7C","01JAN2001","31DEC2001",".",".",".",".",".",94000,109,54922,36,0.1,25,79,12,39,".",".",".",1
2002,"ANC 7C",".","7C","01JAN2002","31DEC2002",".",".",".",".",".",105000,123,61190,67,0.1,28,91,7.5,24,".",".",".",1
2003,"ANC 7C",".","7C","01JAN2003","31DEC2003",".",".",".",".",".",125250,106,73614,78,0.3,31,99,0.9,3.0,".",".",".",1
2004,"ANC 7C",".","7C","01JAN2004","31DEC2004",".",".",".",".",".",145000,179,77164,100,0.2,21,67,3.1,10,".",".",".",1
2005,"ANC 7C",".","7C","01JAN2005","31DEC2005",".",".",".",".",".",205000,186,77164,100,0.2,15,50,1.9,6.0,".",".",".",1
2006,"ANC 7C",".","7C","01JAN2006","31DEC2006",".",".",".",".",".",250000,158,77164,100,0.2,16,54,1.2,4.0,".",".",".",1
2007,"ANC 7C",".","7C","01JAN2007","31DEC2007",".",".",".",".",".",268700,116,77164,100,0.2,31,105,7.4,25,".",".",".",1
2008,"ANC 7C",".","7C","01JAN2008","31DEC2008",".",".",".",".",".",259950,44,77164,100,0.2,49,167,21,70,".",".",".",1
2009,"ANC 7C",".","7C","01JAN2009","31DEC2009",".",".",".",".",".",219750,34,77164,100,0.2,59,201,18,62,".",".",".",1
2010,"ANC 7C",".","7C","01JAN2010","31DEC2010",".",".",".",".",".",210000,55,77164,100,0.2,45,154,20,69,".",".",".",1
2011,"ANC 7C",".","7C","01JAN2011","31DEC2011",".",".",".",".",".",200000,69,77164,100,0.2,0.9,3.0,5.5,19,".",".",".",1
2012,"ANC 7C",".","7C","01JAN2012","31DEC2012",".",".",".",".",".",205000,81,77164,100,0.2,0.3,1.0,0.6,2.0,".",".",".",1
2013,"ANC 7C",".","7C","01JAN2013","31DEC2013",".",".",".",".",".",210000,84,77164,100,0.2,1.5,5.0,1.5,5.0,".",".",".",1
2014,"ANC 7C",".","7C","01JAN2014","31DEC2014",".",".",".",".",".",240000,76,77164,100,0.2,1.5,5.0,1.5,5.0,".",".",".",1
2015,"ANC 7C",".","7C","01JAN2015","31DEC2015",".",".",".",".",".",275000,84,77164,100,0.2,1.5,5.0,1.5,5.0,".",".",".",1
2016,"ANC 7C",".","7C","01JAN2016","31DEC2016",".",".",".",".",".",275000,119,77164,100,0.2,1.5,5.0,1.5,5.0,".",".",".",1
1995,"ANC 7D",".","7D","01JAN1995","31DEC1995",".",".",".",".",".",82159,75,32721,18,0.3,14,41,3.5,10,".",".",".",1
1996,"ANC 7D",".","7D","01JAN1996","31DEC1996",".",".",".",".",".",80000,91,44545,20,0.4,12,35,6.3,18,".",".",".",1
1997,"ANC 7D",".","7D","01JAN1997","31DEC1997",".",".",".",".",".",80000,91,33831,23,0.4,18,52,6.7,19,".",".",".",1
1998,"ANC 7D",".","7D","01JAN1998","31DEC1998",".",".",".",".",".",90000,113,48677,32,0.3,20,57,7.8,22,".",".",".",1
1999,"ANC 7D",".","7D","01JAN1999","31DEC1999",".",".",".",".",".",77208,94,56444,23,0.0,26,74,8.5,24,".",".",".",1
2000,"ANC 7D",".","7D","01JAN2000","31DEC2000",".",".",".",".",".",92000,91,54376,32,0.1,23,65,8.8,25,".",".",".",1
2001,"ANC 7D",".","7D","01JAN2001","31DEC2001",".",".",".",".",".",106000,73,54890,32,0.1,20,58,4.6,13,".",".",".",1
2002,"ANC 7D",".","7D","01JAN2002","31DEC2002",".",".",".",".",".",120000,89,60053,50,0.2,25,72,9.5,27,".",".",".",1
2003,"ANC 7D",".","7D","01JAN2003","31DEC2003",".",".",".",".",".",129975,89,75411,61,0.2,22,62,1.4,4.0,".",".",".",1
2004,"ANC 7D",".","7D","01JAN2004","31DEC2004",".",".",".",".",".",162250,104,86108,62,0.2,18,51,2.8,8.0,".",".",".",1
2005,"ANC 7D",".","7D","01JAN2005","31DEC2005",".",".",".",".",".",220000,109,86108,62,0.2,19,55,2.4,7.0,".",".",".",1
2006,"ANC 7D",".","7D","01JAN2006","31DEC2006",".",".",".",".",".",280000,108,86108,62,0.2,17,50,0.7,2.0,".",".",".",1
2007,"ANC 7D",".","7D","01JAN2007","31DEC2007",".",".",".",".",".",257000,75,86108,62,0.2,29,84,5.4,16,".",".",".",1
2008,"ANC 7D",".","7D","01JAN2008","31DEC2008",".",".",".",".",".",244500,43,86108,62,0.2,35,102,13,37,".",".",".",1
2009,"ANC 7D",".","7D","01JAN2009","31DEC2009",".",".",".",".",".",229500,33,86108,62,0.2,51,150,17,49,".",".",".",1
2010,"ANC 7D",".","7D","01JAN2010","31DEC2010",".",".",".",".",".",232000,38,86108,62,0.2,38,113,13,38,".",".",".",1
2011,"ANC 7D",".","7D","01JAN2011","31DEC2011",".",".",".",".",".",240000,50,86108,62,0.2,0.0,0.0,3.4,10,".",".",".",1
2012,"ANC 7D",".","7D","01JAN2012","31DEC2012",".",".",".",".",".",249999,47,86108,62,0.2,0.3,1.0,1.3,4.0,".",".",".",1
2013,"ANC 7D",".","7D","01JAN2013","31DEC2013",".",".",".",".",".",250000,75,86108,62,0.2,0.7,2.0,0.3,1.0,".",".",".",1
2014,"ANC 7D",".","7D","01JAN2014","31DEC2014",".",".",".",".",".",282450,80,86108,62,0.2,0.7,2.0,0.3,1.0,".",".",".",1
2015,"ANC 7D",".","7D","01JAN2015","31DEC2015",".",".",".",".",".",317500,74,86108,62,0.2,0.7,2.0,0.3,1.0,".",".",".",1
2016,"ANC 7D",".","7D","01JAN2016","31DEC2016",".",".",".",".",".",338900,91,86108,62,0.2,0.7,2.0,0.3,1.0,".",".",".",1
1995,"ANC 7E",".","7E","01JAN1995","31DEC1995",".",".",".",".",".",79850,68,46156,20,0.2,12,37,3.3,10,".",".",".",1
1996,"ANC 7E",".","7E","01JAN1996","31DEC1996",".",".",".",".",".",87000,73,48799,26,0.2,15,44,3.3,10,".",".",".",1
1997,"ANC 7E",".","7E","01JAN1997","31DEC1997",".",".",".",".",".",87900,83,47662,28,0.2,20,61,6.0,18,".",".",".",1
1998,"ANC 7E",".","7E","01JAN1998","31DEC1998",".",".",".",".",".",90000,111,37574,34,0.2,22,65,10,31,".",".",".",1
1999,"ANC 7E",".","7E","01JAN1999","31DEC1999",".",".",".",".",".",86000,121,44600,25,0.0,25,75,9.4,28,".",".",".",1
2000,"ANC 7E",".","7E","01JAN2000","31DEC2000",".",".",".",".",".",95000,93,41909,27,0.1,26,78,7.7,23,".",".",".",1
2001,"ANC 7E",".","7E","01JAN2001","31DEC2001",".",".",".",".",".",105000,99,58351,36,0.1,24,72,7.4,22,".",".",".",1
2002,"ANC 7E",".","7E","01JAN2002","31DEC2002",".",".",".",".",".",115000,86,62681,59,0.1,32,96,6.7,20,".",".",".",1
2003,"ANC 7E",".","7E","01JAN2003","31DEC2003",".",".",".",".",".",130000,93,67244,62,0.2,26,78,1.3,4.0,".",".",".",1
2004,"ANC 7E",".","7E","01JAN2004","31DEC2004",".",".",".",".",".",150000,121,76014,80,0.2,19,59,2.3,7.0,".",".",".",1
2005,"ANC 7E",".","7E","01JAN2005","31DEC2005",".",".",".",".",".",212000,133,76014,80,0.2,13,39,3.2,10,".",".",".",1
2006,"ANC 7E",".","7E","01JAN2006","31DEC2006",".",".",".",".",".",250000,125,76014,80,0.2,14,45,1.6,5.0,".",".",".",1
2007,"ANC 7E",".","7E","01JAN2007","31DEC2007",".",".",".",".",".",286000,110,76014,80,0.2,21,75,3.7,13,".",".",".",1
2008,"ANC 7E",".","7E","01JAN2008","31DEC2008",".",".",".",".",".",320138,100,76014,80,0.2,30,111,20,73,".",".",".",1
2009,"ANC 7E",".","7E","01JAN2009","31DEC2009",".",".",".",".",".",315000,118,76014,80,0.2,42,154,13,48,".",".",".",1
2010,"ANC 7E",".","7E","01JAN2010","31DEC2010",".",".",".",".",".",279945,84,76014,80,0.2,40,149,13,49,".",".",".",1
2011,"ANC 7E",".","7E","01JAN2011","31DEC2011",".",".",".",".",".",246750,56,76014,80,0.2,0.0,0.0,2.9,11,".",".",".",1
2012,"ANC 7E",".","7E","01JAN2012","31DEC2012",".",".",".",".",".",247000,89,76014,80,0.2,0.0,0.0,0.3,1.0,".",".",".",1
2013,"ANC 7E",".","7E","01JAN2013","31DEC2013",".",".",".",".",".",235000,110,76014,80,0.2,0.3,1.0,0.8,3.0,".",".",".",1
2014,"ANC 7E",".","7E","01JAN2014","31DEC2014",".",".",".",".",".",285000,70,76014,80,0.2,0.3,1.0,0.8,3.0,".",".",".",1
2015,"ANC 7E",".","7E","01JAN2015","31DEC2015",".",".",".",".",".",300000,72,76014,80,0.2,0.3,1.0,0.8,3.0,".",".",".",1
2016,"ANC 7E",".","7E","01JAN2016","31DEC2016",".",".",".",".",".",299500,114,76014,80,0.2,0.3,1.0,0.8,3.0,".",".",".",1
1995,"ANC 7F",".","7F","01JAN1995","31DEC1995",".",".",".",".",".",89250,32,48105,33,0.0,8.2,12,1.4,2.0,".",".",".",1
1996,"ANC 7F",".","7F","01JAN1996","31DEC1996",".",".",".",".",".",88000,49,48377,11,0.2,10,15,2.7,4.0,".",".",".",1
1997,"ANC 7F",".","7F","01JAN1997","31DEC1997",".",".",".",".",".",88000,40,36591,17,0.3,24,35,6.8,10,".",".",".",1
1998,"ANC 7F",".","7F","01JAN1998","31DEC1998",".",".",".",".",".",76000,41,47030,21,0.3,20,30,7.5,11,".",".",".",1
1999,"ANC 7F",".","7F","01JAN1999","31DEC1999",".",".",".",".",".",88298,53,60439,23,0.0,28,41,11,16,".",".",".",1
2000,"ANC 7F",".","7F","01JAN2000","31DEC2000",".",".",".",".",".",95800,54,46408,20,0.2,21,31,8.9,13,".",".",".",1
2001,"ANC 7F",".","7F","01JAN2001","31DEC2001",".",".",".",".",".",123000,55,54203,22,0.1,20,29,6.8,10,".",".",".",1
2002,"ANC 7F",".","7F","01JAN2002","31DEC2002",".",".",".",".",".",117425,58,54939,74,0.1,31,45,4.1,6.0,".",".",".",1
2003,"ANC 7F",".","7F","01JAN2003","31DEC2003",".",".",".",".",".",145000,33,82511,54,0.2,28,41,0.0,0.0,".",".",".",1
2004,"ANC 7F",".","7F","01JAN2004","31DEC2004",".",".",".",".",".",159900,67,64706,44,0.2,27,43,1.9,3.0,".",".",".",1
2005,"ANC 7F",".","7F","01JAN2005","31DEC2005",".",".",".",".",".",210450,64,64706,44,0.2,17,28,1.2,2.0,".",".",".",1
2006,"ANC 7F",".","7F","01JAN2006","31DEC2006",".",".",".",".",".",250000,44,64706,44,0.2,14,24,2.4,4.0,".",".",".",1
2007,"ANC 7F",".","7F","01JAN2007","31DEC2007",".",".",".",".",".",259000,44,64706,44,0.2,17,28,3.0,5.0,".",".",".",1
2008,"ANC 7F",".","7F","01JAN2008","31DEC2008",".",".",".",".",".",242000,22,64706,44,0.2,33,56,12,21,".",".",".",1
2009,"ANC 7F",".","7F","01JAN2009","31DEC2009",".",".",".",".",".",230000,15,64706,44,0.2,45,77,12,20,".",".",".",1
2010,"ANC 7F",".","7F","01JAN2010","31DEC2010",".",".",".",".",".",218000,15,64706,44,0.2,36,62,15,26,".",".",".",1
2011,"ANC 7F",".","7F","01JAN2011","31DEC2011",".",".",".",".",".",197000,20,64706,44,0.2,0.0,0.0,7.0,12,".",".",".",1
2012,"ANC 7F",".","7F","01JAN2012","31DEC2012",".",".",".",".",".",212500,26,64706,44,0.2,0.0,0.0,0.6,1.0,".",".",".",1
2013,"ANC 7F",".","7F","01JAN2013","31DEC2013",".",".",".",".",".",228500,30,64706,44,0.2,0.6,1.0,0.0,0.0,".",".",".",1
2014,"ANC 7F",".","7F","01JAN2014","31DEC2014",".",".",".",".",".",215000,27,64706,44,0.2,0.6,1.0,0.0,0.0,".",".",".",1
2015,"ANC 7F",".","7F","01JAN2015","31DEC2015",".",".",".",".",".",260500,30,64706,44,0.2,0.6,1.0,0.0,0.0,".",".",".",1
2016,"ANC 7F",".","7F","01JAN2016","31DEC2016",".",".",".",".",".",253000,40,64706,44,0.2,0.6,1.0,0.0,0.0,".",".",".",1
1995,"ANC 8A",".","8A","01JAN1995","31DEC1995",".",".",".",".",".",82000,59,46938,16,0.1,21,52,6.0,15,".",".",".",1
1996,"ANC 8A",".","8A","01JAN1996","31DEC1996",".",".",".",".",".",79950,73,47509,17,0.5,25,62,5.6,14,".",".",".",1
1997,"ANC 8A",".","8A","01JAN1997","31DEC1997",".",".",".",".",".",81900,82,49047,25,0.4,29,73,10,26,".",".",".",1
1998,"ANC 8A",".","8A","01JAN1998","31DEC1998",".",".",".",".",".",74950,95,43451,31,0.1,30,76,8.4,21,".",".",".",1
1999,"ANC 8A",".","8A","01JAN1999","31DEC1999",".",".",".",".",".",77600,99,51238,37,0.1,35,88,16,39,".",".",".",1
2000,"ANC 8A",".","8A","01JAN2000","31DEC2000",".",".",".",".",".",85000,90,54643,39,0.1,32,80,12,29,".",".",".",1
2001,"ANC 8A",".","8A","01JAN2001","31DEC2001",".",".",".",".",".",105000,99,56215,51,0.1,21,53,9.6,24,".",".",".",1
2002,"ANC 8A",".","8A","01JAN2002","31DEC2002",".",".",".",".",".",118500,93,63487,66,0.1,35,89,11,29,".",".",".",1
2003,"ANC 8A",".","8A","01JAN2003","31DEC2003",".",".",".",".",".",135446,82,73029,74,0.3,27,71,2.3,6.0,".",".",".",1
2004,"ANC 8A",".","8A","01JAN2004","31DEC2004",".",".",".",".",".",150000,109,80224,67,0.2,26,70,3.0,8.0,".",".",".",1
2005,"ANC 8A",".","8A","01JAN2005","31DEC2005",".",".",".",".",".",205000,114,80224,67,0.2,10,28,0.4,1.0,".",".",".",1
2006,"ANC 8A",".","8A","01JAN2006","31DEC2006",".",".",".",".",".",248700,96,80224,67,0.2,16,45,1.1,3.0,".",".",".",1
2007,"ANC 8A",".","8A","01JAN2007","31DEC2007",".",".",".",".",".",270000,59,80224,67,0.2,22,62,3.9,11,".",".",".",1
2008,"ANC 8A",".","8A","01JAN2008","31DEC2008",".",".",".",".",".",265000,45,80224,67,0.2,33,94,7.4,21,".",".",".",1
2009,"ANC 8A",".","8A","01JAN2009","31DEC2009",".",".",".",".",".",255500,22,80224,67,0.2,47,135,16,47,".",".",".",1
2010,"ANC 8A",".","8A","01JAN2010","31DEC2010",".",".",".",".",".",209950,38,80224,67,0.2,40,116,14,41,".",".",".",1
2011,"ANC 8A",".","8A","01JAN2011","31DEC2011",".",".",".",".",".",229900,29,80224,67,0.2,0.7,2.0,6.2,18,".",".",".",1
2012,"ANC 8A",".","8A","01JAN2012","31DEC2012",".",".",".",".",".",225000,57,80224,67,0.2,1.0,3.0,1.7,5.0,".",".",".",1
2013,"ANC 8A",".","8A","01JAN2013","31DEC2013",".",".",".",".",".",219900,51,80224,67,0.2,1.0,3.0,1.4,4.0,".",".",".",1
2014,"ANC 8A",".","8A","01JAN2014","31DEC2014",".",".",".",".",".",285000,65,80224,67,0.2,1.0,3.0,1.4,4.0,".",".",".",1
2015,"ANC 8A",".","8A","01JAN2015","31DEC2015",".",".",".",".",".",307500,42,80224,67,0.2,1.0,3.0,1.4,4.0,".",".",".",1
2016,"ANC 8A",".","8A","01JAN2016","31DEC2016",".",".",".",".",".",304000,73,80224,67,0.2,1.0,3.0,1.4,4.0,".",".",".",1
1995,"ANC 8B",".","8B","01JAN1995","31DEC1995",".",".",".",".",".",86500,25,47707,13,0.0,7.5,7.0,0.0,0.0,".",".",".",1
1996,"ANC 8B",".","8B","01JAN1996","31DEC1996",".",".",".",".",".",74000,19,45329,21,0.2,5.3,5.0,2.1,2.0,".",".",".",1
1997,"ANC 8B",".","8B","01JAN1997","31DEC1997",".",".",".",".",".",100000,29,47128,43,0.2,16,15,0.0,0.0,".",".",".",1
1998,"ANC 8B",".","8B","01JAN1998","31DEC1998",".",".",".",".",".",88000,39,48983,52,0.1,21,20,6.4,6.0,".",".",".",1
