"timeframe","Geo2010","NumOccupiedHsgUnits","geo2010_nf","start_date","end_date","PctSameHouse5YearsAgo","PctVacantHsgUnitsForRent","PctOwnerOccupiedHsgUnits","PctVacantHUForRent_m","PctOwnerOccupiedHU_m","mprice_sf","sales_sf","MedianMrtgInc1_4m_adj","NumMrtgOrigHomePurchPerUnit","PctSubprimeConvOrigHomePur","forecl_ssl_1Kpcl_sf_condo","forecl_ssl_sf_condo","trustee_ssl_1Kpcl_sf_condo","trustee_ssl_sf_condo","PctAnnChgRMPriceSf_1yr","PctAnnChgRMPriceSf_5yr","PctAnnChgRMPriceSf_10yr","indc"
1990,"MD Tract 033 8002.09",1519.00,24033800209,"01JAN1990","31DEC1990",21.7404,6.8463,15.800,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.10",1230.00,24033800210,"01JAN1990","31DEC1990",21.7423,6.8345,15.772,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.11",1134.00,24033800211,"01JAN1990","31DEC1990",21.7461,6.8293,15.785,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.12",845.80,24033800212,"01JAN1990","31DEC1990",17.8646,11.3198,76.899,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.13",985.38,24033800213,"01JAN1990","31DEC1990",17.8562,11.3208,76.898,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.14",1197.03,24033800214,"01JAN1990","31DEC1990",34.9713,6.6536,33.504,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8002.15",954.97,24033800215,"01JAN1990","31DEC1990",34.9713,6.6536,33.504,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.01",725.00,24033800401,"01JAN1990","31DEC1990",71.2296,2.0202,86.621,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.02",1925.00,24033800402,"01JAN1990","31DEC1990",68.4268,3.1359,85.558,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.03",959.00,24033800403,"01JAN1990","31DEC1990",67.8741,0.0000,89.781,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.08",992.00,24033800408,"01JAN1990","31DEC1990",55.5858,8.6957,93.649,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.09",1264.00,24033800409,"01JAN1990","31DEC1990",55.8566,8.2353,93.829,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.10",627.94,24033800410,"01JAN1990","31DEC1990",32.3161,6.4846,61.944,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.11",812.06,24033800411,"01JAN1990","31DEC1990",32.3161,6.4846,61.944,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.12",1351.17,24033800412,"01JAN1990","31DEC1990",41.4531,8.5992,48.192,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8004.13",1192.83,24033800413,"01JAN1990","31DEC1990",41.4531,8.5992,48.192,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.04",1609.00,24033800504,"01JAN1990","31DEC1990",63.1947,0.0000,90.242,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.05",1023.00,24033800505,"01JAN1990","31DEC1990",68.1590,7.2581,88.759,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.07",335.01,24033800507,"01JAN1990","31DEC1990",67.0678,7.2464,81.009,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.09",1255.00,24033800509,"01JAN1990","31DEC1990",74.6192,0.0000,93.386,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.11",1982.00,24033800511,"01JAN1990","31DEC1990",41.1442,1.1416,78.204,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.13",1102.69,24033800513,"01JAN1990","31DEC1990",55.1529,0.0000,87.062,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.14",466.31,24033800514,"01JAN1990","31DEC1990",55.1529,0.0000,87.062,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.15",1859.85,24033800515,"01JAN1990","31DEC1990",41.1390,1.1628,78.177,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.16",477.15,24033800516,"01JAN1990","31DEC1990",41.1390,1.1628,78.177,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.17",377.88,24033800517,"01JAN1990","31DEC1990",33.1178,0.0000,95.745,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.18",374.12,24033800518,"01JAN1990","31DEC1990",33.1178,0.0000,95.745,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.19",185.40,24033800519,"01JAN1990","31DEC1990",41.1477,1.5748,78.087,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8005.20",389.60,24033800520,"01JAN1990","31DEC1990",41.1477,1.5748,78.087,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.01",1092.79,24033800601,"01JAN1990","31DEC1990",55.5461,2.1262,87.271,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.04",57.99,24033800604,"01JAN1990","31DEC1990",56.7030,0.3990,87.277,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.05",789.21,24033800605,"01JAN1990","31DEC1990",29.8381,0.0000,87.848,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.06",489.00,24033800606,"01JAN1990","31DEC1990",29.8234,0.0000,87.935,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.07",621.69,24033800607,"01JAN1990","31DEC1990",56.3656,2.4390,87.342,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8006.08",326.31,24033800608,"01JAN1990","31DEC1990",56.3656,2.4390,87.342,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8007.01",850.40,24033800701,"01JAN1990","31DEC1990",59.0062,0.0000,88.440,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8007.04",1039.45,24033800704,"01JAN1990","31DEC1990",49.7471,3.3473,87.842,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8007.05",860.55,24033800705,"01JAN1990","31DEC1990",49.7471,3.3473,87.842,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8007.06",521.24,24033800706,"01JAN1990","31DEC1990",61.6954,14.8148,92.966,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8007.07",459.76,24033800707,"01JAN1990","31DEC1990",61.6954,14.8148,92.966,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8008",958.00,24033800800,"01JAN1990","31DEC1990",65.5412,4.4444,82.046,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8009",502.00,24033800900,"01JAN1990","31DEC1990",76.7751,4.7059,83.865,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8010.03",434.89,24033801003,"01JAN1990","31DEC1990",63.9418,4.5245,88.278,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8010.04",1365.24,24033801004,"01JAN1990","31DEC1990",63.9431,4.5249,88.278,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8010.05",583.58,24033801005,"01JAN1990","31DEC1990",56.8485,0.0000,92.173,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8010.06",847.42,24033801006,"01JAN1990","31DEC1990",56.8485,0.0000,92.173,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8011.04",2266.65,24033801104,"01JAN1990","31DEC1990",15.2250,0.0117,11.105,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.07",882.00,24033801207,"01JAN1990","31DEC1990",51.1855,0.0000,91.383,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.08",1012.09,24033801208,"01JAN1990","31DEC1990",51.2141,0.0000,91.484,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.09",490.91,24033801209,"01JAN1990","31DEC1990",51.2141,0.0000,91.484,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.10",1199.90,24033801210,"01JAN1990","31DEC1990",52.8510,0.0000,93.592,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.11",657.10,24033801211,"01JAN1990","31DEC1990",52.8510,0.0000,93.592,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.12",1098.75,24033801212,"01JAN1990","31DEC1990",68.4677,4.9156,91.320,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.13",1129.03,24033801213,"01JAN1990","31DEC1990",68.5199,4.9505,91.379,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.14",1144.16,24033801214,"01JAN1990","31DEC1990",56.5072,1.6667,73.661,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.15",370.81,24033801215,"01JAN1990","31DEC1990",56.5072,1.6667,73.661,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.16",1289.09,24033801216,"01JAN1990","31DEC1990",65.7133,0.0000,90.899,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8012.17",567.91,24033801217,"01JAN1990","31DEC1990",65.7133,0.0000,90.899,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.02",732.00,24033801302,"01JAN1990","31DEC1990",54.3099,0.0000,86.749,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.05",1337.00,24033801305,"01JAN1990","31DEC1990",71.1885,3.0303,90.426,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.07",876.00,24033801307,"01JAN1990","31DEC1990",58.8679,5.7692,94.521,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.08",1385.00,24033801308,"01JAN1990","31DEC1990",58.8825,6.0976,94.440,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.09",1112.00,24033801309,"01JAN1990","31DEC1990",58.8935,6.0606,94.424,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.10",870.80,24033801310,"01JAN1990","31DEC1990",59.9112,3.1621,88.405,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.11",1242.07,24033801311,"01JAN1990","31DEC1990",59.9112,3.1621,88.405,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.12",903.02,24033801312,"01JAN1990","31DEC1990",71.1598,2.7586,90.415,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8013.13",567.98,24033801313,"01JAN1990","31DEC1990",71.1598,2.7586,90.415,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.04",1686.00,24033801404,"01JAN1990","31DEC1990",63.1766,6.7979,69.158,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.05",1412.00,24033801405,"01JAN1990","31DEC1990",54.1597,6.6884,59.490,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.06",1000.00,24033801406,"01JAN1990","31DEC1990",55.9231,10.9920,66.700,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.07",1958.00,24033801407,"01JAN1990","31DEC1990",55.9089,10.9439,66.803,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.08",1577.73,24033801408,"01JAN1990","31DEC1990",52.5109,5.4898,60.716,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.09",657.27,24033801409,"01JAN1990","31DEC1990",52.5109,5.4898,60.716,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.10",1417.14,24033801410,"01JAN1990","31DEC1990",64.4830,3.1802,86.305,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8014.11",590.86,24033801411,"01JAN1990","31DEC1990",64.4830,3.1802,86.305,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8015",919.00,24033801500,"01JAN1990","31DEC1990",63.5884,0.0000,88.901,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8016",1331.00,24033801600,"01JAN1990","31DEC1990",48.2539,8.1545,35.687,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.01",1685.00,24033801701,"01JAN1990","31DEC1990",38.4205,4.8636,52.404,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.02",1206.00,24033801702,"01JAN1990","31DEC1990",30.6870,8.1967,16.418,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.04",2130.00,24033801704,"01JAN1990","31DEC1990",43.1647,6.1290,18.028,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.06",700.00,24033801706,"01JAN1990","31DEC1990",42.9498,2.0958,53.286,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.07",2134.25,24033801707,"01JAN1990","31DEC1990",50.2075,6.6269,35.984,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8017.08",1262.75,24033801708,"01JAN1990","31DEC1990",50.2135,6.5876,35.955,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.01",912.00,24033801801,"01JAN1990","31DEC1990",38.8811,6.6384,27.522,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.02",1746.00,24033801802,"01JAN1990","31DEC1990",56.2745,3.1792,61.627,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.04",767.00,24033801804,"01JAN1990","31DEC1990",70.3125,0.0000,96.610,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.05",1017.00,24033801805,"01JAN1990","31DEC1990",59.7228,7.5614,51.917,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.07",2192.00,24033801807,"01JAN1990","31DEC1990",54.6941,1.9732,36.542,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8018.08",1519.00,24033801808,"01JAN1990","31DEC1990",54.6904,1.9329,36.537,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.01",1604.00,24033801901,"01JAN1990","31DEC1990",67.5928,0.0000,93.329,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.04",1304.19,24033801904,"01JAN1990","31DEC1990",46.4477,4.8294,48.626,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.05",980.00,24033801905,"01JAN1990","31DEC1990",68.2819,0.0000,87.959,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.06",927.00,24033801906,"01JAN1990","31DEC1990",47.5073,2.6860,49.191,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.07",1224.27,24033801907,"01JAN1990","31DEC1990",43.2238,5.2114,30.044,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8019.08",1526.77,24033801908,"01JAN1990","31DEC1990",43.2238,5.2114,30.044,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8020.01",2236.00,24033802001,"01JAN1990","31DEC1990",40.0865,8.5842,26.655,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8020.02",1564.00,24033802002,"01JAN1990","31DEC1990",40.7481,7.6258,24.872,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8021.03",748.00,24033802103,"01JAN1990","31DEC1990",59.1135,0.0000,91.845,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8021.04",896.00,24033802104,"01JAN1990","31DEC1990",58.9842,8.5642,59.487,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8021.06",1678.32,24033802106,"01JAN1990","31DEC1990",33.0580,7.2516,15.045,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8021.07",1332.68,24033802107,"01JAN1990","31DEC1990",33.0580,7.2516,15.045,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8022.01",794.00,24033802201,"01JAN1990","31DEC1990",48.6696,5.8394,83.753,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8022.03",1675.00,24033802203,"01JAN1990","31DEC1990",54.8212,10.7639,69.313,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8022.04",1650.06,24033802204,"01JAN1990","31DEC1990",62.9717,0.0190,93.403,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8023.01",1302.15,24033802301,"01JAN1990","31DEC1990",64.7849,2.3438,90.509,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8024.04",1979.78,24033802404,"01JAN1990","31DEC1990",43.3096,12.7602,22.641,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8024.05",1559.97,24033802405,"01JAN1990","31DEC1990",49.1150,3.1894,35.417,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8024.06",1054.00,24033802406,"01JAN1990","31DEC1990",49.1142,3.1294,35.389,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8024.07",1168.84,24033802407,"01JAN1990","31DEC1990",34.5283,5.6383,13.222,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8024.08",1531.16,24033802408,"01JAN1990","31DEC1990",34.5283,5.6383,13.222,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8025.01",1263.57,24033802501,"01JAN1990","31DEC1990",59.4044,6.7974,43.715,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8025.02",1016.43,24033802502,"01JAN1990","31DEC1990",59.4214,6.6995,43.645,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8026",1113.47,24033802600,"01JAN1990","31DEC1990",60.2380,15.2284,70.018,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8027",905.53,24033802700,"01JAN1990","31DEC1990",60.2596,0.0108,70.718,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8028.03",1267.00,24033802803,"01JAN1990","31DEC1990",45.6074,17.4436,56.669,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8028.04",1990.00,24033802804,"01JAN1990","31DEC1990",59.1805,3.4753,56.734,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8028.05",1400.00,24033802805,"01JAN1990","31DEC1990",74.1755,14.6965,80.929,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8029.01",1414.00,24033802901,"01JAN1990","31DEC1990",68.8533,2.5641,65.064,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8030.01",839.00,24033803001,"01JAN1990","31DEC1990",57.2803,3.2143,67.700,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8030.02",991.00,24033803002,"01JAN1990","31DEC1990",65.9963,2.3179,70.232,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8031",995.00,24033803100,"01JAN1990","31DEC1990",66.7838,9.2873,57.789,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8032",1116.00,24033803200,"01JAN1990","31DEC1990",44.4483,8.2441,23.208,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8033",1371.00,24033803300,"01JAN1990","31DEC1990",54.5413,14.6226,73.596,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8034.01",459.00,24033803401,"01JAN1990","31DEC1990",66.0617,0.0000,67.756,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8034.02",1643.00,24033803402,"01JAN1990","31DEC1990",58.0263,5.9925,69.446,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.08",1236.00,24033803508,"01JAN1990","31DEC1990",52.4010,27.8226,42.071,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.09",1615.00,24033803509,"01JAN1990","31DEC1990",36.8813,12.9673,7.740,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.12",2217.00,24033803512,"01JAN1990","31DEC1990",43.8244,4.2838,67.749,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.13",1552.00,24033803513,"01JAN1990","31DEC1990",43.8406,4.2146,67.784,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.14",476.31,24033803514,"01JAN1990","31DEC1990",18.3828,19.4179,75.276,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.16",735.00,24033803516,"01JAN1990","31DEC1990",44.6453,20.0000,95.102,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.19",694.00,24033803519,"01JAN1990","31DEC1990",54.5132,7.5529,55.908,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.20",535.00,24033803520,"01JAN1990","31DEC1990",44.6809,19.1176,95.107,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.21",589.00,24033803521,"01JAN1990","31DEC1990",44.6809,19.1176,95.107,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.22",933.62,24033803522,"01JAN1990","31DEC1990",18.3782,19.8135,75.358,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.23",374.06,24033803523,"01JAN1990","31DEC1990",18.3782,19.8135,75.358,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.24",702.11,24033803524,"01JAN1990","31DEC1990",54.4812,7.3569,55.930,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.25",840.89,24033803525,"01JAN1990","31DEC1990",54.4812,7.3569,55.930,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.26",990.88,24033803526,"01JAN1990","31DEC1990",38.2860,0.0000,92.850,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8035.27",1149.12,24033803527,"01JAN1990","31DEC1990",38.2860,0.0000,92.850,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.01",675.00,24033803601,"01JAN1990","31DEC1990",73.4295,0.0000,94.519,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.02",740.00,24033803602,"01JAN1990","31DEC1990",68.0235,0.0000,63.919,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.05",1890.20,24033803605,"01JAN1990","31DEC1990",66.0677,5.8974,80.846,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.06",1580.00,24033803606,"01JAN1990","31DEC1990",63.3674,4.3750,90.316,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.07",756.00,24033803607,"01JAN1990","31DEC1990",69.5917,0.0000,90.873,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.08",1659.00,24033803608,"01JAN1990","31DEC1990",64.6528,14.3902,78.843,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.10",945.00,24033803610,"01JAN1990","31DEC1990",55.8340,8.4175,71.217,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.12",1515.16,24033803612,"01JAN1990","31DEC1990",36.8195,4.3428,31.579,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8036.13",2261.00,24033803613,"01JAN1990","31DEC1990",42.0341,3.7519,44.405,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8037",647.84,24033803700,"01JAN1990","31DEC1990",64.2929,1.3699,89.610,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8038.01",711.91,24033803801,"01JAN1990","31DEC1990",59.6369,2.3256,88.918,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8038.03",1461.20,24033803803,"01JAN1990","31DEC1990",54.5551,1.2930,58.716,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8039",1092.00,24033803900,"01JAN1990","31DEC1990",38.3442,8.7302,57.875,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8040.01",1995.00,24033804001,"01JAN1990","31DEC1990",33.9776,9.1783,5.263,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8040.02",1291.00,24033804002,"01JAN1990","31DEC1990",49.7654,3.1104,51.743,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8041.01",1110.00,24033804101,"01JAN1990","31DEC1990",50.5104,3.3113,47.387,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8041.02",1875.00,24033804102,"01JAN1990","31DEC1990",52.0402,11.8532,50.027,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8042",1105.00,24033804200,"01JAN1990","31DEC1990",57.0425,12.1739,90.860,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8043",1231.00,24033804300,"01JAN1990","31DEC1990",42.8021,4.4136,38.424,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
1990,"MD Tract 033 8044",884.00,24033804400,"01JAN1990","31DEC1990",56.3613,2.0921,73.529,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0
