"start_date","end_date","geo2010","timeframe","geo2010_nf","Pct_births_low_wt","Pct_births_teen","ucounty","indc"
"01JAN2012","31DEC2012","DC Tract 71",2012,11001007100,9.1,13,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 71",2013,11001007100,14,4.6,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 71",2014,11001007100,13,3.6,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 71",2015,11001007100,13,11,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 71",2016,11001007100,5.0,8.3,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 72",2003,11001007200,13,17,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 72",2004,11001007200,38,25,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 72",2005,11001007200,33,17,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 72",2006,11001007200,0.0,33,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 72",2007,11001007200,0.0,0.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 72",2008,11001007200,29,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 72",2009,11001007200,0.0,0.0,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 72",2010,11001007200,15,3.7,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 72",2011,11001007200,5.3,5.3,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 72",2012,11001007200,3.8,0.0,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 72",2013,11001007200,6.3,1.6,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 72",2014,11001007200,5.0,3.3,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 72",2015,11001007200,10,1.5,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 72",2016,11001007200,6.3,4.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 73.01",2003,11001007301,6.9,9.9,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 73.01",2004,11001007301,7.4,1.7,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 73.01",2005,11001007301,8.1,5.1,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 73.01",2006,11001007301,7.8,1.9,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 73.01",2007,11001007301,5.0,3.0,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 73.01",2008,11001007301,25,0.0,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 73.01",2009,11001007301,7.7,5.5,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 73.01",2010,11001007301,9.4,6.2,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 73.01",2011,11001007301,4.8,3.2,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 73.01",2012,11001007301,6.4,1.9,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 73.01",2013,11001007301,6.6,3.7,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 73.01",2014,11001007301,8.0,4.8,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 73.01",2015,11001007301,5.0,1.7,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 73.01",2016,11001007301,9.5,0.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 73.04",2003,11001007304,16,27,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 73.04",2004,11001007304,14,22,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 73.04",2005,11001007304,16,22,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 73.04",2006,11001007304,17,18,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 73.04",2007,11001007304,13,17,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 73.04",2008,11001007304,3.9,25,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 73.04",2009,11001007304,14,23,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 73.04",2010,11001007304,8.6,25,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 73.04",2011,11001007304,6.7,19,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 73.04",2012,11001007304,11,13,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 73.04",2013,11001007304,22,15,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 73.04",2014,11001007304,12,9.4,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 73.04",2015,11001007304,19,7.8,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 73.04",2016,11001007304,15,7.3,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.01",2003,11001007401,15,25,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.01",2004,11001007401,18,21,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.01",2005,11001007401,12,33,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.01",2006,11001007401,8.5,34,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.01",2007,11001007401,14,24,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.01",2008,11001007401,7.8,22,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.01",2009,11001007401,14,25,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.01",2010,11001007401,17,27,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.01",2011,11001007401,16,24,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.01",2012,11001007401,8.1,19,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.01",2013,11001007401,3.6,16,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.01",2014,11001007401,15,15,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.01",2015,11001007401,14,14,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.01",2016,11001007401,17,26,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.03",2003,11001007403,20,13,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.03",2004,11001007403,12,15,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.03",2005,11001007403,23,15,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.03",2006,11001007403,13,21,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.03",2007,11001007403,16,24,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.03",2008,11001007403,13,21,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.03",2009,11001007403,8.8,24,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.03",2010,11001007403,16,17,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.03",2011,11001007403,6.6,15,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.03",2012,11001007403,9.4,13,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.03",2013,11001007403,7.8,7.8,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.03",2014,11001007403,8.1,9.7,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.03",2015,11001007403,21,7.5,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.03",2016,11001007403,10,7.5,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.04",2003,11001007404,16,10,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.04",2004,11001007404,10,18,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.04",2005,11001007404,3.4,19,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.04",2006,11001007404,16,26,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.04",2007,11001007404,21,25,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.04",2008,11001007404,8.5,25,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.04",2009,11001007404,14,25,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.04",2010,11001007404,17,17,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.04",2011,11001007404,14,34,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.04",2012,11001007404,12,22,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.04",2013,11001007404,8.8,15,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.04",2014,11001007404,15,22,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.04",2015,11001007404,30,15,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.04",2016,11001007404,17,18,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.06",2003,11001007406,16,24,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.06",2004,11001007406,19,23,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.06",2005,11001007406,10,21,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.06",2006,11001007406,15,15,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.06",2007,11001007406,15,16,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.06",2008,11001007406,13,19,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.06",2009,11001007406,20,16,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.06",2010,11001007406,11,21,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.06",2011,11001007406,19,22,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.06",2012,11001007406,16,19,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.06",2013,11001007406,7.9,16,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.06",2014,11001007406,21,21,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.06",2015,11001007406,11,12,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.06",2016,11001007406,9.7,9.7,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.07",2003,11001007407,13,18,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.07",2004,11001007407,9.1,18,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.07",2005,11001007407,15,12,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.07",2006,11001007407,12,9.5,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.07",2007,11001007407,15,15,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.07",2008,11001007407,13,13,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.07",2009,11001007407,23,25,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.07",2010,11001007407,22,15,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.07",2011,11001007407,19,24,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.07",2012,11001007407,17,17,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.07",2013,11001007407,17,9.6,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.07",2014,11001007407,12,9.8,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.07",2015,11001007407,12,5.9,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.07",2016,11001007407,11,1.8,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.08",2003,11001007408,20,20,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.08",2004,11001007408,17,24,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.08",2005,11001007408,8.7,4.3,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.08",2006,11001007408,24,17,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.08",2007,11001007408,15,15,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.08",2008,11001007408,19,13,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.08",2009,11001007408,14,14,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.08",2010,11001007408,18,18,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.08",2011,11001007408,14,20,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.08",2012,11001007408,10,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.08",2013,11001007408,15,17,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.08",2014,11001007408,16,16,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.08",2015,11001007408,10,14,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.08",2016,11001007408,13,7.9,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 74.09",2003,11001007409,19,16,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 74.09",2004,11001007409,19,11,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 74.09",2005,11001007409,13,14,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 74.09",2006,11001007409,17,20,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 74.09",2007,11001007409,12,19,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 74.09",2008,11001007409,17,24,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 74.09",2009,11001007409,9.2,11,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 74.09",2010,11001007409,13,12,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 74.09",2011,11001007409,17,16,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 74.09",2012,11001007409,5.1,16,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 74.09",2013,11001007409,9.8,17,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 74.09",2014,11001007409,17,6.3,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 74.09",2015,11001007409,18,6.4,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 74.09",2016,11001007409,9.4,8.3,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 75.02",2003,11001007502,14,15,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 75.02",2004,11001007502,12,16,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 75.02",2005,11001007502,23,21,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 75.02",2006,11001007502,26,27,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 75.02",2007,11001007502,12,19,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 75.02",2008,11001007502,11,27,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 75.02",2009,11001007502,10,29,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 75.02",2010,11001007502,5.6,22,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 75.02",2011,11001007502,19,22,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 75.02",2012,11001007502,12,22,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 75.02",2013,11001007502,10,18,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 75.02",2014,11001007502,10,11,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 75.02",2015,11001007502,13,9.2,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 75.02",2016,11001007502,20,12,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 75.03",2003,11001007503,15,13,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 75.03",2004,11001007503,22,5.6,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 75.03",2005,11001007503,7.5,15,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 75.03",2006,11001007503,12,23,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 75.03",2007,11001007503,16,26,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 75.03",2008,11001007503,20,22,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 75.03",2009,11001007503,12,27,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 75.03",2010,11001007503,20,23,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 75.03",2011,11001007503,11,20,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 75.03",2012,11001007503,8.2,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 75.03",2013,11001007503,16,14,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 75.03",2014,11001007503,12,14,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 75.03",2015,11001007503,7.8,16,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 75.03",2016,11001007503,26,7.0,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 75.04",2003,11001007504,8.3,19,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 75.04",2004,11001007504,22,20,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 75.04",2005,11001007504,16,19,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 75.04",2006,11001007504,18,13,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 75.04",2007,11001007504,13,28,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 75.04",2008,11001007504,21,16,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 75.04",2009,11001007504,19,18,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 75.04",2010,11001007504,14,9.2,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 75.04",2011,11001007504,16,14,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 75.04",2012,11001007504,11,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 75.04",2013,11001007504,9.5,11,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 75.04",2014,11001007504,27,10,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 75.04",2015,11001007504,15,8.1,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 75.04",2016,11001007504,12,12,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 76.01",2003,11001007601,9.1,20,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 76.01",2004,11001007601,10,26,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 76.01",2005,11001007601,12,22,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 76.01",2006,11001007601,13,21,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 76.01",2007,11001007601,12,33,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 76.01",2008,11001007601,10,20,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 76.01",2009,11001007601,4.5,27,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 76.01",2010,11001007601,12,23,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 76.01",2011,11001007601,18,19,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 76.01",2012,11001007601,19,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 76.01",2013,11001007601,8.4,16,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 76.01",2014,11001007601,11,6.6,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 76.01",2015,11001007601,11,9.3,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 76.01",2016,11001007601,18,8.8,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 76.03",2003,11001007603,12,12,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 76.03",2004,11001007603,13,11,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 76.03",2005,11001007603,2.1,2.1,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 76.03",2006,11001007603,3.6,14,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 76.03",2007,11001007603,13,13,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 76.03",2008,11001007603,10,18,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 76.03",2009,11001007603,20,12,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 76.03",2010,11001007603,12,16,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 76.03",2011,11001007603,18,15,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 76.03",2012,11001007603,5.8,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 76.03",2013,11001007603,12,7.3,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 76.03",2014,11001007603,15,8.5,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 76.03",2015,11001007603,17,5.6,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 76.03",2016,11001007603,3.6,9.1,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 76.04",2003,11001007604,9.5,17,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 76.04",2004,11001007604,4.9,9.8,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 76.04",2005,11001007604,18,8.2,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 76.04",2006,11001007604,13,4.3,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 76.04",2007,11001007604,10,8.2,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 76.04",2008,11001007604,21,15,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 76.04",2009,11001007604,23,11,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 76.04",2010,11001007604,12,8.0,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 76.04",2011,11001007604,17,15,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 76.04",2012,11001007604,25,16,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 76.04",2013,11001007604,23,5.0,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 76.04",2014,11001007604,10,8.0,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 76.04",2015,11001007604,11,8.9,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 76.04",2016,11001007604,8.3,5.6,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 76.05",2003,11001007605,14,16,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 76.05",2004,11001007605,9.8,20,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 76.05",2005,11001007605,2.1,28,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 76.05",2006,11001007605,30,10,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 76.05",2007,11001007605,10,10,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 76.05",2008,11001007605,19,21,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 76.05",2009,11001007605,9.3,20,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 76.05",2010,11001007605,21,17,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 76.05",2011,11001007605,16,15,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 76.05",2012,11001007605,18,21,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 76.05",2013,11001007605,9.1,18,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 76.05",2014,11001007605,8.5,10,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 76.05",2015,11001007605,13,5.6,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 76.05",2016,11001007605,18,7.3,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 77.03",2003,11001007703,12,18,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 77.03",2004,11001007703,17,19,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 77.03",2005,11001007703,19,16,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 77.03",2006,11001007703,8.3,16,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 77.03",2007,11001007703,15,14,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 77.03",2008,11001007703,8.4,18,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 77.03",2009,11001007703,13,23,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 77.03",2010,11001007703,13,13,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 77.03",2011,11001007703,13,23,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 77.03",2012,11001007703,17,20,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 77.03",2013,11001007703,12,14,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 77.03",2014,11001007703,14,7.5,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 77.03",2015,11001007703,10,11,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 77.03",2016,11001007703,15,5.1,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 77.07",2003,11001007707,17,19,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 77.07",2004,11001007707,20,16,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 77.07",2005,11001007707,15,16,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 77.07",2006,11001007707,20,20,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 77.07",2007,11001007707,12,20,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 77.07",2008,11001007707,17,14,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 77.07",2009,11001007707,14,18,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 77.07",2010,11001007707,14,18,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 77.07",2011,11001007707,17,12,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 77.07",2012,11001007707,11,15,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 77.07",2013,11001007707,8.0,9.1,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 77.07",2014,11001007707,12,9.3,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 77.07",2015,11001007707,17,13,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 77.07",2016,11001007707,12,11,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 77.08",2003,11001007708,23,35,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 77.08",2004,11001007708,2.9,24,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 77.08",2005,11001007708,11,11,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 77.08",2006,11001007708,22,5.0,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 77.08",2007,11001007708,14,17,"District of Columbia",1
"01JAN2008","31DEC2008","DC Tract 77.08",2008,11001007708,8.0,26,"District of Columbia",1
"01JAN2009","31DEC2009","DC Tract 77.08",2009,11001007708,2.2,22,"District of Columbia",1
"01JAN2010","31DEC2010","DC Tract 77.08",2010,11001007708,11,20,"District of Columbia",1
"01JAN2011","31DEC2011","DC Tract 77.08",2011,11001007708,11,17,"District of Columbia",1
"01JAN2012","31DEC2012","DC Tract 77.08",2012,11001007708,19,17,"District of Columbia",1
"01JAN2013","31DEC2013","DC Tract 77.08",2013,11001007708,8.0,12,"District of Columbia",1
"01JAN2014","31DEC2014","DC Tract 77.08",2014,11001007708,21,9.6,"District of Columbia",1
"01JAN2015","31DEC2015","DC Tract 77.08",2015,11001007708,17,8.7,"District of Columbia",1
"01JAN2016","31DEC2016","DC Tract 77.08",2016,11001007708,20,3.6,"District of Columbia",1
"01JAN2003","31DEC2003","DC Tract 77.09",2003,11001007709,16,12,"District of Columbia",1
"01JAN2004","31DEC2004","DC Tract 77.09",2004,11001007709,9.1,14,"District of Columbia",1
"01JAN2005","31DEC2005","DC Tract 77.09",2005,11001007709,13,25,"District of Columbia",1
"01JAN2006","31DEC2006","DC Tract 77.09",2006,11001007709,23,19,"District of Columbia",1
"01JAN2007","31DEC2007","DC Tract 77.09",2007,11001007709,16,38,"District of Columbia",1
