"timeframe","Cluster_tr2000","cluster_tr2000_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client"
2009,"Cluster 33",33,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",2799.00,5712.00
2010,"Cluster 33",33,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",2939.00,6716.50
2011,"Cluster 33",33,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",3130.50,7481.00
2012,"Cluster 33",33,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",3111.50,7856.00
2013,"Cluster 33",33,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",3206.50,8376.50
2014,"Cluster 33",33,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",3154.50,8048.50
2015,"Cluster 33",33,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",2953.50,7829.50
2000,"Cluster 34",34,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",1248.00,2143.00
2001,"Cluster 34",34,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",1243.50,2057.00
2002,"Cluster 34",34,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",1373.50,2312.50
2003,"Cluster 34",34,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",1449.50,2673.50
2004,"Cluster 34",34,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",1499.50,2767.50
2005,"Cluster 34",34,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",1556.00,3096.50
2006,"Cluster 34",34,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",1546.00,3280.50
2007,"Cluster 34",34,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",1543.00,3417.00
2008,"Cluster 34",34,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",1547.50,3654.00
2009,"Cluster 34",34,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",1709.00,4255.50
2010,"Cluster 34",34,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",1777.00,5007.00
2011,"Cluster 34",34,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",1875.00,5817.50
2012,"Cluster 34",34,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",2045.50,6329.00
2013,"Cluster 34",34,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",2096.00,6583.00
2014,"Cluster 34",34,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",2128.00,6396.00
2015,"Cluster 34",34,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",2094.50,6459.50
2000,"Cluster 35",35,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",440.00,812.00
2001,"Cluster 35",35,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",474.00,799.50
2002,"Cluster 35",35,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",510.50,882.00
2003,"Cluster 35",35,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",454.50,940.00
2004,"Cluster 35",35,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",476.50,1004.00
2005,"Cluster 35",35,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",514.50,1091.50
2006,"Cluster 35",35,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",506.50,1036.50
2007,"Cluster 35",35,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",477.00,1002.00
2008,"Cluster 35",35,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",476.00,1047.00
2009,"Cluster 35",35,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",595.50,1430.00
2010,"Cluster 35",35,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",638.00,1705.50
2011,"Cluster 35",35,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",758.50,2098.00
2012,"Cluster 35",35,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",770.00,2348.50
2013,"Cluster 35",35,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",774.50,2461.50
2014,"Cluster 35",35,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",827.50,2389.00
2015,"Cluster 35",35,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",767.00,2353.00
2000,"Cluster 36",36,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",1566.00,2468.00
2001,"Cluster 36",36,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",1740.50,2400.50
2002,"Cluster 36",36,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",1772.50,2422.50
2003,"Cluster 36",36,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",1692.50,2630.50
2004,"Cluster 36",36,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",1745.50,2831.00
2005,"Cluster 36",36,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",1650.00,2750.50
2006,"Cluster 36",36,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",1467.50,2638.50
2007,"Cluster 36",36,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",1434.50,2581.00
2008,"Cluster 36",36,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",1587.00,2767.00
2009,"Cluster 36",36,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",1750.00,3155.00
2010,"Cluster 36",36,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",1835.00,3556.50
2011,"Cluster 36",36,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",1869.50,4059.00
2012,"Cluster 36",36,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",1967.50,4445.50
2013,"Cluster 36",36,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",1964.50,4589.00
2014,"Cluster 36",36,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",1948.00,4373.00
2015,"Cluster 36",36,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",1795.00,4306.00
2000,"Cluster 37",37,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",2875.00,4216.00
2001,"Cluster 37",37,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",2831.00,3846.00
2002,"Cluster 37",37,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",2751.50,4012.00
2003,"Cluster 37",37,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",2779.00,4352.00
2004,"Cluster 37",37,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",2861.00,4475.50
2005,"Cluster 37",37,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",2858.00,4644.00
2006,"Cluster 37",37,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",2703.00,4438.50
2007,"Cluster 37",37,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",2566.50,4337.00
2008,"Cluster 37",37,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",2597.50,4521.50
2009,"Cluster 37",37,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",2731.50,4875.50
2010,"Cluster 37",37,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",2667.50,5257.00
2011,"Cluster 37",37,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",2796.50,5770.50
2012,"Cluster 37",37,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",2880.50,6101.00
2013,"Cluster 37",37,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",2973.00,6462.00
2014,"Cluster 37",37,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",2899.00,6207.50
2015,"Cluster 37",37,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",2622.00,6182.50
2000,"Cluster 38",38,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",2563.00,3709.00
2001,"Cluster 38",38,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",2373.50,3218.50
2002,"Cluster 38",38,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",2147.50,2860.00
2003,"Cluster 38",38,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",2135.50,2941.50
2004,"Cluster 38",38,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",2219.00,3220.50
2005,"Cluster 38",38,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",2241.50,3303.00
2006,"Cluster 38",38,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",2096.00,3244.50
2007,"Cluster 38",38,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",2067.00,3369.00
2008,"Cluster 38",38,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",1902.00,3241.50
2009,"Cluster 38",38,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",2114.50,3775.00
2010,"Cluster 38",38,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",2051.50,4297.00
2011,"Cluster 38",38,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",2096.00,4857.50
2012,"Cluster 38",38,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",2216.00,5226.00
2013,"Cluster 38",38,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",2235.50,5380.50
2014,"Cluster 38",38,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",2184.00,5209.00
2015,"Cluster 38",38,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",1979.50,5153.00
2000,"Cluster 39",39,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",7258.00,10858.00
2001,"Cluster 39",39,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",6991.00,10080.50
2002,"Cluster 39",39,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",7152.50,10412.50
2003,"Cluster 39",39,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",7363.50,11125.50
2004,"Cluster 39",39,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",7267.00,11392.00
2005,"Cluster 39",39,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",6831.00,11020.00
2006,"Cluster 39",39,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",6125.00,10882.00
2007,"Cluster 39",39,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",6079.50,10958.00
2008,"Cluster 39",39,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",6543.00,11987.50
2009,"Cluster 39",39,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",7030.00,14159.00
2010,"Cluster 39",39,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",7427.00,16217.00
2011,"Cluster 39",39,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",7569.00,17929.00
2012,"Cluster 39",39,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",7613.00,18931.50
2013,"Cluster 39",39,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",7765.50,19682.00
2014,"Cluster 39",39,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",7927.50,19872.00
2015,"Cluster 39",39,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",7528.00,19972.00
2000,"Non-cluster area",99,"01JAN2000","31DEC2000",".",".",".",".",".",".",".",".",".",69.00,188.00
2001,"Non-cluster area",99,"01JAN2001","31DEC2001",".",".",".",".",".",".",".",".",".",118.50,199.00
2002,"Non-cluster area",99,"01JAN2002","31DEC2002",".",".",".",".",".",".",".",".",".",195.50,294.50
2003,"Non-cluster area",99,"01JAN2003","31DEC2003",".",".",".",".",".",".",".",".",".",221.50,324.00
2004,"Non-cluster area",99,"01JAN2004","31DEC2004",".",".",".",".",".",".",".",".",".",193.50,317.50
2005,"Non-cluster area",99,"01JAN2005","31DEC2005",".",".",".",".",".",".",".",".",".",198.50,389.00
2006,"Non-cluster area",99,"01JAN2006","31DEC2006",".",".",".",".",".",".",".",".",".",178.00,600.50
2007,"Non-cluster area",99,"01JAN2007","31DEC2007",".",".",".",".",".",".",".",".",".",269.50,766.00
2008,"Non-cluster area",99,"01JAN2008","31DEC2008",".",".",".",".",".",".",".",".",".",126.50,605.50
2009,"Non-cluster area",99,"01JAN2009","31DEC2009",".",".",".",".",".",".",".",".",".",79.00,603.50
2010,"Non-cluster area",99,"01JAN2010","31DEC2010",".",".",".",".",".",".",".",".",".",87.00,648.50
2011,"Non-cluster area",99,"01JAN2011","31DEC2011",".",".",".",".",".",".",".",".",".",87.50,650.00
2012,"Non-cluster area",99,"01JAN2012","31DEC2012",".",".",".",".",".",".",".",".",".",107.50,658.00
2013,"Non-cluster area",99,"01JAN2013","31DEC2013",".",".",".",".",".",".",".",".",".",108.50,668.50
2014,"Non-cluster area",99,"01JAN2014","31DEC2014",".",".",".",".",".",".",".",".",".",97.50,660.50
2015,"Non-cluster area",99,"01JAN2015","31DEC2015",".",".",".",".",".",".",".",".",".",89.00,615.00

