"timeframe","anc2012","anc2012_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client"
2005,"ANC 7E","7E","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2152,3922
2006,"ANC 7E","7E","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2037,3890
2007,"ANC 7E","7E","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1936,3858
2008,"ANC 7E","7E","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1973,3998
2009,"ANC 7E","7E","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2202,4815
2010,"ANC 7E","7E","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2407,5820
2011,"ANC 7E","7E","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2573,6633
2012,"ANC 7E","7E","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2557,6991
2013,"ANC 7E","7E","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2606,7465
2014,"ANC 7E","7E","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2579,7148
2015,"ANC 7E","7E","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2465,7026
2000,"ANC 7F","7F","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2141,3227
2001,"ANC 7F","7F","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2266,3284
2002,"ANC 7F","7F","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2324,3302
2003,"ANC 7F","7F","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2160,3491
2004,"ANC 7F","7F","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2254,3782
2005,"ANC 7F","7F","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2313,4010
2006,"ANC 7F","7F","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2328,4286
2007,"ANC 7F","7F","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2200,4178
2008,"ANC 7F","7F","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2198,4359
2009,"ANC 7F","7F","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2393,5108
2010,"ANC 7F","7F","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2357,5530
2011,"ANC 7F","7F","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2467,6218
2012,"ANC 7F","7F","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2542,6634
2013,"ANC 7F","7F","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2714,7069
2014,"ANC 7F","7F","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2602,6792
2015,"ANC 7F","7F","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2543,6711
2000,"ANC 8A","8A","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2405,3724
2001,"ANC 8A","8A","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2355,3496
2002,"ANC 8A","8A","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2495,3818
2003,"ANC 8A","8A","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2762,4422
2004,"ANC 8A","8A","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2929,4644
2005,"ANC 8A","8A","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2931,4945
2006,"ANC 8A","8A","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2758,4926
2007,"ANC 8A","8A","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2594,4923
2008,"ANC 8A","8A","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2662,5323
2009,"ANC 8A","8A","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2838,6072
2010,"ANC 8A","8A","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2827,6764
2011,"ANC 8A","8A","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2902,7547
2012,"ANC 8A","8A","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",3110,8127
2013,"ANC 8A","8A","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",3169,8456
2014,"ANC 8A","8A","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",3251,8315
2015,"ANC 8A","8A","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",3146,8502
2000,"ANC 8B","8B","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",3602,5377
2001,"ANC 8B","8B","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",3725,5089
2002,"ANC 8B","8B","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",3816,5285
2003,"ANC 8B","8B","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",3852,5780
2004,"ANC 8B","8B","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",4008,6160
2005,"ANC 8B","8B","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",3861,6121
2006,"ANC 8B","8B","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",3532,5929
2007,"ANC 8B","8B","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",3413,5922
2008,"ANC 8B","8B","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",3669,6377
2009,"ANC 8B","8B","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",4019,7278
2010,"ANC 8B","8B","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",4029,8095
2011,"ANC 8B","8B","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",4087,9031
2012,"ANC 8B","8B","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",4293,9737
2013,"ANC 8B","8B","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",4320,10114
2014,"ANC 8B","8B","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",4295,9740
2015,"ANC 8B","8B","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",3971,9707
2000,"ANC 8C","8C","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",3172,4882
2001,"ANC 8C","8C","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",3191,4656
2002,"ANC 8C","8C","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",3127,4775
2003,"ANC 8C","8C","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",3131,4978
2004,"ANC 8C","8C","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",3173,5108
2005,"ANC 8C","8C","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",3072,5274
2006,"ANC 8C","8C","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2914,5352
2007,"ANC 8C","8C","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2894,5446
2008,"ANC 8C","8C","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2949,5709
2009,"ANC 8C","8C","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",3057,6367
2010,"ANC 8C","8C","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",3209,7127
2011,"ANC 8C","8C","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",3364,7963
2012,"ANC 8C","8C","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",3373,8349
2013,"ANC 8C","8C","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",3464,8755
2014,"ANC 8C","8C","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",3424,8515
2015,"ANC 8C","8C","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",3111,8473
2000,"ANC 8D","8D","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2600,3949
2001,"ANC 8D","8D","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2520,3550
2002,"ANC 8D","8D","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2556,3592
2003,"ANC 8D","8D","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2659,3956
2004,"ANC 8D","8D","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2657,4188
2005,"ANC 8D","8D","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2760,4440
2006,"ANC 8D","8D","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2538,4606
2007,"ANC 8D","8D","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2578,4730
2008,"ANC 8D","8D","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2719,5090
2009,"ANC 8D","8D","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2997,6135
2010,"ANC 8D","8D","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",3113,7052
2011,"ANC 8D","8D","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",3259,7850
2012,"ANC 8D","8D","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",3392,8353
2013,"ANC 8D","8D","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",3452,8691
2014,"ANC 8D","8D","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",3513,8851
2015,"ANC 8D","8D","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",3362,8945
2000,"ANC 8E","8E","01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",4730,6866
2001,"ANC 8E","8E","01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",4418,6209
2002,"ANC 8E","8E","01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",4339,6111
2003,"ANC 8E","8E","01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",4366,6318
2004,"ANC 8E","8E","01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",4290,6442
2005,"ANC 8E","8E","01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",3857,5862
2006,"ANC 8E","8E","01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",3417,5575
2007,"ANC 8E","8E","01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",3330,5545
2008,"ANC 8E","8E","01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",3175,5545
2009,"ANC 8E","8E","01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",3379,6376
2010,"ANC 8E","8E","01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",3494,7213
2011,"ANC 8E","8E","01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",3419,7865
2012,"ANC 8E","8E","01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",3411,8322
2013,"ANC 8E","8E","01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",3437,8509
2014,"ANC 8E","8E","01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",3444,8463
2015,"ANC 8E","8E","01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",3249,8395

