"timeframe","geo2010","geo2010_nf","start_date","end_date","Pct25andOverWoutHS","Pct25andOverWoutHS_m","aud","aud_charter","aud_dcps","charter_present","dcps_present","school_present","ucounty"
2003,"DC Tract 40.01",11001004001,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 40.01",11001004001,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 40.01",11001004001,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 40.01",11001004001,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 40.01",11001004001,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 40.01",11001004001,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 40.01",11001004001,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 40.01",11001004001,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 40.01",11001004001,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 40.01",11001004001,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 40.01",11001004001,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 40.01",11001004001,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 40.02",11001004002,"01JAN2001","31DEC2001","X","X",286,0.0,286,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 40.02",11001004002,"01JAN2002","31DEC2002","X","X",299,0.0,299,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 40.02",11001004002,"01JAN2003","31DEC2003","X","X",274,0.0,274,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 40.02",11001004002,"01JAN2004","31DEC2004","X","X",242,0.0,242,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 40.02",11001004002,"01JAN2005","31DEC2005","X","X",179,0.0,179,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 40.02",11001004002,"01JAN2006","31DEC2006","X","X",175,0.0,175,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 40.02",11001004002,"01JAN2007","31DEC2007","X","X",207,0.0,207,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 40.02",11001004002,"01JAN2008","31DEC2008","X","X",276,0.0,276,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 40.02",11001004002,"01JAN2009","31DEC2009","X","X",302,0.0,302,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 40.02",11001004002,"01JAN2010","31DEC2010","X","X",293,0.0,293,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 40.02",11001004002,"01JAN2011","31DEC2011","X","X",321,0.0,321,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 40.02",11001004002,"01JAN2012","31DEC2012","X","X",334,0.0,334,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 40.02",11001004002,"01JAN2013","31DEC2013","X","X",325,0.0,325,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 40.02",11001004002,"01JAN2014","31DEC2014","X","X",314,0.0,314,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 41",11001004100,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 41",11001004100,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 41",11001004100,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 41",11001004100,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 41",11001004100,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 41",11001004100,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 41",11001004100,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 41",11001004100,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 41",11001004100,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 41",11001004100,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 41",11001004100,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 41",11001004100,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 41",11001004100,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 41",11001004100,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 42.01",11001004201,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 42.01",11001004201,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 42.01",11001004201,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 42.01",11001004201,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 42.01",11001004201,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 42.01",11001004201,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 42.01",11001004201,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 42.01",11001004201,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 42.01",11001004201,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 42.01",11001004201,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 42.01",11001004201,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 42.01",11001004201,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 42.01",11001004201,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 42.01",11001004201,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 42.02",11001004202,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 42.02",11001004202,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 42.02",11001004202,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 42.02",11001004202,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 42.02",11001004202,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 42.02",11001004202,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 42.02",11001004202,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 42.02",11001004202,"01JAN2008","31DEC2008","X","X",99,99,0.0,1.0,0.0,1.0,"District of Columbia"
2009,"DC Tract 42.02",11001004202,"01JAN2009","31DEC2009","X","X",70,70,0.0,1.0,0.0,1.0,"District of Columbia"
2010,"DC Tract 42.02",11001004202,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 42.02",11001004202,"01JAN2011","31DEC2011","X","X",122,122,0.0,1.0,0.0,1.0,"District of Columbia"
2012,"DC Tract 42.02",11001004202,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 42.02",11001004202,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 42.02",11001004202,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 43",11001004300,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 43",11001004300,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 43",11001004300,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 43",11001004300,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 43",11001004300,"01JAN2005","31DEC2005","X","X",59,59,0.0,1.0,0.0,1.0,"District of Columbia"
2006,"DC Tract 43",11001004300,"01JAN2006","31DEC2006","X","X",86,86,0.0,1.0,0.0,1.0,"District of Columbia"
2007,"DC Tract 43",11001004300,"01JAN2007","31DEC2007","X","X",100,100,0.0,1.0,0.0,1.0,"District of Columbia"
2008,"DC Tract 43",11001004300,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 43",11001004300,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 43",11001004300,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 43",11001004300,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 43",11001004300,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 43",11001004300,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 43",11001004300,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 44",11001004400,"01JAN2001","31DEC2001","X","X",1248,930,318,5.0,1.0,6.0,"District of Columbia"
2002,"DC Tract 44",11001004400,"01JAN2002","31DEC2002","X","X",1435,1110,325,5.0,1.0,6.0,"District of Columbia"
2003,"DC Tract 44",11001004400,"01JAN2003","31DEC2003","X","X",1563,1218,345,5.0,1.0,6.0,"District of Columbia"
2004,"DC Tract 44",11001004400,"01JAN2004","31DEC2004","X","X",1851,1293,558,5.0,2.0,7.0,"District of Columbia"
2005,"DC Tract 44",11001004400,"01JAN2005","31DEC2005","X","X",1720,1128,592,5.0,2.0,7.0,"District of Columbia"
2006,"DC Tract 44",11001004400,"01JAN2006","31DEC2006","X","X",1551,1038,513,5.0,2.0,7.0,"District of Columbia"
2007,"DC Tract 44",11001004400,"01JAN2007","31DEC2007","X","X",1456,1009,447,5.0,2.0,7.0,"District of Columbia"
2008,"DC Tract 44",11001004400,"01JAN2008","31DEC2008","X","X",1519,1013,506,5.0,2.0,7.0,"District of Columbia"
2009,"DC Tract 44",11001004400,"01JAN2009","31DEC2009","X","X",1639,1077,562,4.0,2.0,6.0,"District of Columbia"
2010,"DC Tract 44",11001004400,"01JAN2010","31DEC2010","X","X",1187,892,295,3.0,2.0,5.0,"District of Columbia"
2011,"DC Tract 44",11001004400,"01JAN2011","31DEC2011","X","X",1394,939,455,3.0,2.0,5.0,"District of Columbia"
2012,"DC Tract 44",11001004400,"01JAN2012","31DEC2012","X","X",1618,1191,427,5.0,2.0,7.0,"District of Columbia"
2013,"DC Tract 44",11001004400,"01JAN2013","31DEC2013","X","X",1950,1647,303,6.0,1.0,7.0,"District of Columbia"
2014,"DC Tract 44",11001004400,"01JAN2014","31DEC2014","X","X",2076,1245,831,4.0,2.0,6.0,"District of Columbia"
2001,"DC Tract 46",11001004600,"01JAN2001","31DEC2001","X","X",1703,45,1658,1.0,5.0,6.0,"District of Columbia"
2002,"DC Tract 46",11001004600,"01JAN2002","31DEC2002","X","X",1755,63,1692,1.0,5.0,6.0,"District of Columbia"
2003,"DC Tract 46",11001004600,"01JAN2003","31DEC2003","X","X",1638,0.0,1638,0.0,5.0,5.0,"District of Columbia"
2004,"DC Tract 46",11001004600,"01JAN2004","31DEC2004","X","X",1578,0.0,1578,0.0,5.0,5.0,"District of Columbia"
2005,"DC Tract 46",11001004600,"01JAN2005","31DEC2005","X","X",1449,0.0,1449,0.0,5.0,5.0,"District of Columbia"
2006,"DC Tract 46",11001004600,"01JAN2006","31DEC2006","X","X",1419,0.0,1419,0.0,5.0,5.0,"District of Columbia"
2007,"DC Tract 46",11001004600,"01JAN2007","31DEC2007","X","X",1465,0.0,1465,0.0,5.0,5.0,"District of Columbia"
2008,"DC Tract 46",11001004600,"01JAN2008","31DEC2008","X","X",1122,201,921,1.0,2.0,3.0,"District of Columbia"
2009,"DC Tract 46",11001004600,"01JAN2009","31DEC2009","X","X",1255,418,837,1.0,2.0,3.0,"District of Columbia"
2010,"DC Tract 46",11001004600,"01JAN2010","31DEC2010","X","X",1265,499,766,1.0,2.0,3.0,"District of Columbia"
2011,"DC Tract 46",11001004600,"01JAN2011","31DEC2011","X","X",1081,488,593,1.0,2.0,3.0,"District of Columbia"
2012,"DC Tract 46",11001004600,"01JAN2012","31DEC2012","X","X",983,479,504,1.0,2.0,3.0,"District of Columbia"
2013,"DC Tract 46",11001004600,"01JAN2013","31DEC2013","X","X",1201,573,628,2.0,2.0,4.0,"District of Columbia"
2014,"DC Tract 46",11001004600,"01JAN2014","31DEC2014","X","X",1176,523,653,1.0,1.0,2.0,"District of Columbia"
2001,"DC Tract 47.01",11001004701,"01JAN2001","31DEC2001","X","X",842,0.0,842,0.0,3.0,3.0,"District of Columbia"
2002,"DC Tract 47.01",11001004701,"01JAN2002","31DEC2002","X","X",783,0.0,783,0.0,3.0,3.0,"District of Columbia"
2003,"DC Tract 47.01",11001004701,"01JAN2003","31DEC2003","X","X",792,0.0,792,0.0,2.0,2.0,"District of Columbia"
2004,"DC Tract 47.01",11001004701,"01JAN2004","31DEC2004","X","X",692,0.0,692,0.0,2.0,2.0,"District of Columbia"
2005,"DC Tract 47.01",11001004701,"01JAN2005","31DEC2005","X","X",563,0.0,563,0.0,2.0,2.0,"District of Columbia"
2006,"DC Tract 47.01",11001004701,"01JAN2006","31DEC2006","X","X",403,0.0,403,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 47.01",11001004701,"01JAN2007","31DEC2007","X","X",276,0.0,276,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 47.01",11001004701,"01JAN2008","31DEC2008","X","X",183,0.0,183,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 47.01",11001004701,"01JAN2009","31DEC2009","X","X",224,0.0,224,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 47.01",11001004701,"01JAN2010","31DEC2010","X","X",379,0.0,379,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 47.01",11001004701,"01JAN2011","31DEC2011","X","X",418,0.0,418,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 47.01",11001004701,"01JAN2012","31DEC2012","X","X",426,0.0,426,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 47.01",11001004701,"01JAN2013","31DEC2013","X","X",454,0.0,454,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 47.01",11001004701,"01JAN2014","31DEC2014","X","X",465,0.0,465,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 47.02",11001004702,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 47.02",11001004702,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 47.02",11001004702,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 47.02",11001004702,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 47.02",11001004702,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 47.02",11001004702,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 47.02",11001004702,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 47.02",11001004702,"01JAN2008","31DEC2008","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2009,"DC Tract 47.02",11001004702,"01JAN2009","31DEC2009","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2010,"DC Tract 47.02",11001004702,"01JAN2010","31DEC2010","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2011,"DC Tract 47.02",11001004702,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 47.02",11001004702,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 47.02",11001004702,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 47.02",11001004702,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 48.01",11001004801,"01JAN2001","31DEC2001","X","X",371,0.0,371,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 48.01",11001004801,"01JAN2002","31DEC2002","X","X",310,0.0,310,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 48.01",11001004801,"01JAN2003","31DEC2003","X","X",265,0.0,265,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 48.01",11001004801,"01JAN2004","31DEC2004","X","X",254,0.0,254,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 48.01",11001004801,"01JAN2005","31DEC2005","X","X",201,0.0,201,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 48.01",11001004801,"01JAN2006","31DEC2006","X","X",278,88,190,1.0,1.0,2.0,"District of Columbia"
2007,"DC Tract 48.01",11001004801,"01JAN2007","31DEC2007","X","X",347,164,183,1.0,1.0,2.0,"District of Columbia"
2008,"DC Tract 48.01",11001004801,"01JAN2008","31DEC2008","X","X",444,255,189,1.0,1.0,2.0,"District of Columbia"
2009,"DC Tract 48.01",11001004801,"01JAN2009","31DEC2009","X","X",518,319,199,1.0,1.0,2.0,"District of Columbia"
2010,"DC Tract 48.01",11001004801,"01JAN2010","31DEC2010","X","X",430,430,0.0,2.0,0.0,2.0,"District of Columbia"
2011,"DC Tract 48.01",11001004801,"01JAN2011","31DEC2011","X","X",531,531,0.0,2.0,0.0,2.0,"District of Columbia"
2012,"DC Tract 48.01",11001004801,"01JAN2012","31DEC2012","X","X",752,752,0.0,3.0,0.0,3.0,"District of Columbia"
2013,"DC Tract 48.01",11001004801,"01JAN2013","31DEC2013","X","X",907,907,0.0,3.0,0.0,3.0,"District of Columbia"
2014,"DC Tract 48.01",11001004801,"01JAN2014","31DEC2014","X","X",958,958,0.0,3.0,0.0,3.0,"District of Columbia"
2001,"DC Tract 48.02",11001004802,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 48.02",11001004802,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 48.02",11001004802,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 48.02",11001004802,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 48.02",11001004802,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 48.02",11001004802,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 48.02",11001004802,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 48.02",11001004802,"01JAN2008","31DEC2008","X","X",367,367,0.0,1.0,0.0,1.0,"District of Columbia"
2009,"DC Tract 48.02",11001004802,"01JAN2009","31DEC2009","X","X",415,415,0.0,1.0,0.0,1.0,"District of Columbia"
2010,"DC Tract 48.02",11001004802,"01JAN2010","31DEC2010","X","X",342,342,0.0,1.0,0.0,1.0,"District of Columbia"
2011,"DC Tract 48.02",11001004802,"01JAN2011","31DEC2011","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2012,"DC Tract 48.02",11001004802,"01JAN2012","31DEC2012","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2013,"DC Tract 48.02",11001004802,"01JAN2013","31DEC2013","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2014,"DC Tract 48.02",11001004802,"01JAN2014","31DEC2014","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2001,"DC Tract 49.01",11001004901,"01JAN2001","31DEC2001","X","X",979,0.0,979,0.0,2.0,2.0,"District of Columbia"
2002,"DC Tract 49.01",11001004901,"01JAN2002","31DEC2002","X","X",974,0.0,974,0.0,2.0,2.0,"District of Columbia"
2003,"DC Tract 49.01",11001004901,"01JAN2003","31DEC2003","X","X",915,0.0,915,0.0,2.0,2.0,"District of Columbia"
2004,"DC Tract 49.01",11001004901,"01JAN2004","31DEC2004","X","X",914,0.0,914,0.0,2.0,2.0,"District of Columbia"
2005,"DC Tract 49.01",11001004901,"01JAN2005","31DEC2005","X","X",811,0.0,811,0.0,2.0,2.0,"District of Columbia"
2006,"DC Tract 49.01",11001004901,"01JAN2006","31DEC2006","X","X",697,0.0,697,0.0,2.0,2.0,"District of Columbia"
2007,"DC Tract 49.01",11001004901,"01JAN2007","31DEC2007","X","X",464,0.0,464,0.0,2.0,2.0,"District of Columbia"
2008,"DC Tract 49.01",11001004901,"01JAN2008","31DEC2008","X","X",278,0.0,278,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 49.01",11001004901,"01JAN2009","31DEC2009","X","X",255,0.0,255,0.0,1.0,1.0,"District of Columbia"
2010,"DC Tract 49.01",11001004901,"01JAN2010","31DEC2010","X","X",279,0.0,279,0.0,1.0,1.0,"District of Columbia"
2011,"DC Tract 49.01",11001004901,"01JAN2011","31DEC2011","X","X",265,0.0,265,0.0,1.0,1.0,"District of Columbia"
2012,"DC Tract 49.01",11001004901,"01JAN2012","31DEC2012","X","X",256,0.0,256,0.0,1.0,1.0,"District of Columbia"
2013,"DC Tract 49.01",11001004901,"01JAN2013","31DEC2013","X","X",253,0.0,253,0.0,1.0,1.0,"District of Columbia"
2014,"DC Tract 49.01",11001004901,"01JAN2014","31DEC2014","X","X",295,0.0,295,0.0,1.0,1.0,"District of Columbia"
2001,"DC Tract 49.02",11001004902,"01JAN2001","31DEC2001","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2002,"DC Tract 49.02",11001004902,"01JAN2002","31DEC2002","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2003,"DC Tract 49.02",11001004902,"01JAN2003","31DEC2003","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2004,"DC Tract 49.02",11001004902,"01JAN2004","31DEC2004","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2005,"DC Tract 49.02",11001004902,"01JAN2005","31DEC2005","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2006,"DC Tract 49.02",11001004902,"01JAN2006","31DEC2006","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2007,"DC Tract 49.02",11001004902,"01JAN2007","31DEC2007","X","X",0.0,0.0,0.0,0.0,0.0,0.0,"District of Columbia"
2008,"DC Tract 49.02",11001004902,"01JAN2008","31DEC2008","X","X",246,246,0.0,1.0,0.0,1.0,"District of Columbia"
2009,"DC Tract 49.02",11001004902,"01JAN2009","31DEC2009","X","X",206,206,0.0,1.0,0.0,1.0,"District of Columbia"
2010,"DC Tract 49.02",11001004902,"01JAN2010","31DEC2010","X","X",221,221,0.0,1.0,0.0,1.0,"District of Columbia"
2011,"DC Tract 49.02",11001004902,"01JAN2011","31DEC2011","X","X",237,237,0.0,1.0,0.0,1.0,"District of Columbia"
2012,"DC Tract 49.02",11001004902,"01JAN2012","31DEC2012","X","X",218,218,0.0,1.0,0.0,1.0,"District of Columbia"
2013,"DC Tract 49.02",11001004902,"01JAN2013","31DEC2013","X","X",239,239,0.0,1.0,0.0,1.0,"District of Columbia"
2014,"DC Tract 49.02",11001004902,"01JAN2014","31DEC2014","X","X",241,241,0.0,1.0,0.0,1.0,"District of Columbia"
2001,"DC Tract 50.01",11001005001,"01JAN2001","31DEC2001","X","X",372,0.0,372,0.0,1.0,1.0,"District of Columbia"
2002,"DC Tract 50.01",11001005001,"01JAN2002","31DEC2002","X","X",386,0.0,386,0.0,1.0,1.0,"District of Columbia"
2003,"DC Tract 50.01",11001005001,"01JAN2003","31DEC2003","X","X",379,0.0,379,0.0,1.0,1.0,"District of Columbia"
2004,"DC Tract 50.01",11001005001,"01JAN2004","31DEC2004","X","X",315,0.0,315,0.0,1.0,1.0,"District of Columbia"
2005,"DC Tract 50.01",11001005001,"01JAN2005","31DEC2005","X","X",297,0.0,297,0.0,1.0,1.0,"District of Columbia"
2006,"DC Tract 50.01",11001005001,"01JAN2006","31DEC2006","X","X",272,0.0,272,0.0,1.0,1.0,"District of Columbia"
2007,"DC Tract 50.01",11001005001,"01JAN2007","31DEC2007","X","X",240,0.0,240,0.0,1.0,1.0,"District of Columbia"
2008,"DC Tract 50.01",11001005001,"01JAN2008","31DEC2008","X","X",227,0.0,227,0.0,1.0,1.0,"District of Columbia"
2009,"DC Tract 50.01",11001005001,"01JAN2009","31DEC2009","X","X",208,0.0,208,0.0,1.0,1.0,"District of Columbia"
